jid,split,target,target_key_used,filename,formula,n_atoms,elements,unique_elements,has_O,has_N,is_oxide,is_nitride,is_oxynitride
JVASP-19679,train,-1.93966,formation_energy_peratom,POSCAR-JVASP-19679.vasp,ZrN,2,Zr;N,N;Zr,False,True,False,True,False
JVASP-38035,train,-1.08275,formation_energy_peratom,POSCAR-JVASP-38035.vasp,Ca6Al2NF,10,Ca;Ca;Ca;Ca;Ca;Ca;Al;Al;N;F,Al;Ca;F;N,False,True,False,True,False
JVASP-56864,train,-0.93276,formation_energy_peratom,POSCAR-JVASP-56864.vasp,Ba3BiN,10,Ba;Ba;Ba;Ba;Ba;Ba;Bi;Bi;N;N,Ba;Bi;N,False,True,False,True,False
JVASP-25307,train,0.01169,formation_energy_peratom,POSCAR-JVASP-25307.vasp,N,4,N;N;N;N,N,False,True,False,True,False
JVASP-16327,train,-0.40146,formation_energy_peratom,POSCAR-JVASP-16327.vasp,Ba3N,8,Ba;Ba;Ba;Ba;Ba;Ba;N;N,Ba;N,False,True,False,True,False
JVASP-36689,train,-0.92621,formation_energy_peratom,POSCAR-JVASP-36689.vasp,SrWN3,10,Sr;Sr;W;W;N;N;N;N;N;N,N;Sr;W,False,True,False,True,False
JVASP-36691,train,-0.57127,formation_energy_peratom,POSCAR-JVASP-36691.vasp,SrTcN3,20,Sr;Sr;Sr;Sr;Tc;Tc;Tc;Tc;N;N;N;N;N;N;N;N;N;N;N;N,N;Sr;Tc,False,True,False,True,False
JVASP-19983,train,-0.14012,formation_energy_peratom,POSCAR-JVASP-19983.vasp,Fe3N,8,Fe;Fe;Fe;Fe;Fe;Fe;N;N,Fe;N,False,True,False,True,False
JVASP-20293,train,0.00112,formation_energy_peratom,POSCAR-JVASP-20293.vasp,N,8,N;N;N;N;N;N;N;N,N,False,True,False,True,False
JVASP-19944,train,-1.6583,formation_energy_peratom,POSCAR-JVASP-19944.vasp,PuN,2,Pu;N,N;Pu,False,True,False,True,False
JVASP-16862,train,-0.24683,formation_energy_peratom,POSCAR-JVASP-16862.vasp,Mn3N2,5,Mn;Mn;Mn;N;N,Mn;N,False,True,False,True,False
JVASP-38519,train,0.53327,formation_energy_peratom,POSCAR-JVASP-38519.vasp,HC12N8,21,H;C;C;C;C;C;C;C;C;C;C;C;C;N;N;N;N;N;N;N;N,C;H;N,False,True,False,True,False
JVASP-79146,train,0.32352,formation_energy_peratom,POSCAR-JVASP-79146.vasp,CuN,4,Cu;Cu;N;N,Cu;N,False,True,False,True,False
JVASP-33330,train,-1.08873,formation_energy_peratom,POSCAR-JVASP-33330.vasp,SiH12C2N6F6,27,Si;H;H;H;H;H;H;H;H;H;H;H;H;C;C;N;N;N;N;N;N;F;F;F;F;F;F,C;F;H;N;Si,False,True,False,True,False
JVASP-32584,train,-0.82155,formation_energy_peratom,POSCAR-JVASP-32584.vasp,BH11C4NClF4,44,B;B;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;C;C;C;C;C;C;C;C;N;N;Cl;Cl;F;F;F;F;F;F;F;F,B;C;Cl;F;H;N,False,True,False,True,False
JVASP-79149,train,1.52442,formation_energy_peratom,POSCAR-JVASP-79149.vasp,AgN,4,Ag;Ag;N;N,Ag;N,False,True,False,True,False
JVASP-79537,train,1.54133,formation_energy_peratom,POSCAR-JVASP-79537.vasp,NaN3,4,Na;N;N;N,N;Na,False,True,False,True,False
JVASP-32973,train,0.08693,formation_energy_peratom,POSCAR-JVASP-32973.vasp,SnC2S2N2,14,Sn;Sn;C;C;C;C;S;S;S;S;N;N;N;N,C;N;S;Sn,False,True,False,True,False
JVASP-78353,train,-0.97894,formation_energy_peratom,POSCAR-JVASP-78353.vasp,VN,2,V;N,N;V,False,True,False,True,False
JVASP-32465,train,-0.92474,formation_energy_peratom,POSCAR-JVASP-32465.vasp,CS2NF5,18,C;C;S;S;S;S;N;N;F;F;F;F;F;F;F;F;F;F,C;F;N;S,False,True,False,True,False
JVASP-78356,train,2.30057,formation_energy_peratom,POSCAR-JVASP-78356.vasp,NCl,2,N;Cl,Cl;N,False,True,False,True,False
JVASP-78357,train,-0.56774,formation_energy_peratom,POSCAR-JVASP-78357.vasp,GaN,2,Ga;N,Ga;N,False,True,False,True,False
JVASP-78358,train,-1.66792,formation_energy_peratom,POSCAR-JVASP-78358.vasp,CeN,2,Ce;N,Ce;N,False,True,False,True,False
JVASP-78359,train,-0.20948,formation_energy_peratom,POSCAR-JVASP-78359.vasp,MoN,2,Mo;N,Mo;N,False,True,False,True,False
JVASP-78362,train,1.0265,formation_energy_peratom,POSCAR-JVASP-78362.vasp,CdN,2,Cd;N,Cd;N,False,True,False,True,False
JVASP-78364,train,-1.04723,formation_energy_peratom,POSCAR-JVASP-78364.vasp,YN,2,Y;N,N;Y,False,True,False,True,False
JVASP-12770,train,-1.24669,formation_energy_peratom,POSCAR-JVASP-12770.vasp,Li2ThN2,15,Li;Li;Li;Li;Li;Li;Th;Th;Th;N;N;N;N;N;N,Li;N;Th,False,True,False,True,False
JVASP-79549,train,-0.15125,formation_energy_peratom,POSCAR-JVASP-79549.vasp,NaN3,4,Na;N;N;N,N;Na,False,True,False,True,False
JVASP-78374,train,-0.98626,formation_energy_peratom,POSCAR-JVASP-78374.vasp,TaN,2,Ta;N,N;Ta,False,True,False,True,False
JVASP-22616,train,-1.7551,formation_energy_peratom,POSCAR-JVASP-22616.vasp,PNF2,8,P;P;N;N;F;F;F;F,F;N;P,False,True,False,True,False
JVASP-5740,train,-0.1687,formation_energy_peratom,POSCAR-JVASP-5740.vasp,Na3Li3N2,8,Na;Na;Na;Li;Li;Li;N;N,Li;N;Na,False,True,False,True,False
JVASP-32974,train,0.13272,formation_energy_peratom,POSCAR-JVASP-32974.vasp,Tl2PtC4N4,22,Tl;Tl;Tl;Tl;Pt;Pt;C;C;C;C;C;C;C;C;N;N;N;N;N;N;N;N,C;N;Pt;Tl,False,True,False,True,False
JVASP-78380,train,-0.18349,formation_energy_peratom,POSCAR-JVASP-78380.vasp,BaN,2,Ba;N,Ba;N,False,True,False,True,False
JVASP-12771,train,-1.20506,formation_energy_peratom,POSCAR-JVASP-12771.vasp,Ta3N5,16,Ta;Ta;Ta;Ta;Ta;Ta;N;N;N;N;N;N;N;N;N;N,N;Ta,False,True,False,True,False
JVASP-10723,train,-0.52894,formation_energy_peratom,POSCAR-JVASP-10723.vasp,CaC2S2N2,14,Ca;Ca;C;C;C;C;S;S;S;S;N;N;N;N,C;Ca;N;S,False,True,False,True,False
JVASP-78387,train,1.90424,formation_energy_peratom,POSCAR-JVASP-78387.vasp,IN,2,I;N,I;N,False,True,False,True,False
JVASP-79557,train,0.77464,formation_energy_peratom,POSCAR-JVASP-79557.vasp,NaN3,4,Na;N;N;N,N;Na,False,True,False,True,False
JVASP-78388,train,2.11477,formation_energy_peratom,POSCAR-JVASP-78388.vasp,BrN,2,Br;N,Br;N,False,True,False,True,False
JVASP-32852,train,-0.74137,formation_energy_peratom,POSCAR-JVASP-32852.vasp,TiN3Cl3,14,Ti;Ti;N;N;N;N;N;N;Cl;Cl;Cl;Cl;Cl;Cl,Cl;N;Ti,False,True,False,True,False
JVASP-12773,train,-1.17122,formation_energy_peratom,POSCAR-JVASP-12773.vasp,Li6Br3N,10,Li;Li;Li;Li;Li;Li;Br;Br;Br;N,Br;Li;N,False,True,False,True,False
JVASP-29268,train,-2.08219,formation_energy_peratom,POSCAR-JVASP-29268.vasp,Sc5NCl8,14,Sc;Sc;Sc;Sc;Sc;N;Cl;Cl;Cl;Cl;Cl;Cl;Cl;Cl,Cl;N;Sc,False,True,False,True,False
JVASP-35170,train,-1.26881,formation_energy_peratom,POSCAR-JVASP-35170.vasp,LiCaAlN2,20,Li;Li;Li;Li;Ca;Ca;Ca;Ca;Al;Al;Al;Al;N;N;N;N;N;N;N;N,Al;Ca;Li;N,False,True,False,True,False
JVASP-29357,train,-1.98354,formation_energy_peratom,POSCAR-JVASP-29357.vasp,ZrNCl,6,Zr;Zr;N;N;Cl;Cl,Cl;N;Zr,False,True,False,True,False
JVASP-29282,train,0.17983,formation_energy_peratom,POSCAR-JVASP-29282.vasp,ZnC2N2,10,Zn;Zn;C;C;C;C;N;N;N;N,C;N;Zn,False,True,False,True,False
JVASP-38040,train,-1.20717,formation_energy_peratom,POSCAR-JVASP-38040.vasp,Ca6In2NF,10,Ca;Ca;Ca;Ca;Ca;Ca;In;In;N;F,Ca;F;In;N,False,True,False,True,False
JVASP-29441,train,0.13556,formation_energy_peratom,POSCAR-JVASP-29441.vasp,CdHg4C6S6Br4N6,27,Cd;Hg;Hg;Hg;Hg;C;C;C;C;C;C;S;S;S;S;S;S;Br;Br;Br;Br;N;N;N;N;N;N,Br;C;Cd;Hg;N;S,False,True,False,True,False
JVASP-29285,train,-0.17768,formation_energy_peratom,POSCAR-JVASP-29285.vasp,MgC2N2,10,Mg;Mg;C;C;C;C;N;N;N;N,C;Mg;N,False,True,False,True,False
JVASP-38043,train,-1.26506,formation_energy_peratom,POSCAR-JVASP-38043.vasp,YWN3,10,Y;Y;W;W;N;N;N;N;N;N,N;W;Y,False,True,False,True,False
JVASP-38047,train,-1.70762,formation_energy_peratom,POSCAR-JVASP-38047.vasp,Na2LiNF6,10,Na;Na;Li;N;F;F;F;F;F;F,F;Li;N;Na,False,True,False,True,False
JVASP-29288,train,0.37863,formation_energy_peratom,POSCAR-JVASP-29288.vasp,CdC2N2,10,Cd;Cd;C;C;C;C;N;N;N;N,C;Cd;N,False,True,False,True,False
JVASP-32877,train,-0.11357,formation_energy_peratom,POSCAR-JVASP-32877.vasp,NiH4C2S4N2,52,Ni;Ni;Ni;Ni;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;C;C;C;C;C;C;C;C;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;N;N;N;N;N;N;N;N,C;H;N;Ni;S,False,True,False,True,False
JVASP-38125,train,-0.5435,formation_energy_peratom,POSCAR-JVASP-38125.vasp,LaOsN3,10,La;La;Os;Os;N;N;N;N;N;N,La;N;Os,False,True,False,True,False
JVASP-38133,train,-1.28764,formation_energy_peratom,POSCAR-JVASP-38133.vasp,LaWN3,5,La;W;N;N;N,La;N;W,False,True,False,True,False
JVASP-38138,train,-0.66928,formation_energy_peratom,POSCAR-JVASP-38138.vasp,CaReN3,20,Ca;Ca;Ca;Ca;Re;Re;Re;Re;N;N;N;N;N;N;N;N;N;N;N;N,Ca;N;Re,False,True,False,True,False
JVASP-36745,train,-0.68262,formation_energy_peratom,POSCAR-JVASP-36745.vasp,TiReN3,10,Ti;Ti;Re;Re;N;N;N;N;N;N,N;Re;Ti,False,True,False,True,False
JVASP-38143,train,-0.84591,formation_energy_peratom,POSCAR-JVASP-38143.vasp,YReN3,10,Y;Y;Re;Re;N;N;N;N;N;N,N;Re;Y,False,True,False,True,False
JVASP-36677,train,-0.86793,formation_energy_peratom,POSCAR-JVASP-36677.vasp,TiPN3,5,Ti;P;N;N;N,N;P;Ti,False,True,False,True,False
JVASP-36679,train,-1.27332,formation_energy_peratom,POSCAR-JVASP-36679.vasp,YWN3,20,Y;Y;Y;Y;W;W;W;W;N;N;N;N;N;N;N;N;N;N;N;N,N;W;Y,False,True,False,True,False
JVASP-32431,train,-0.44057,formation_energy_peratom,POSCAR-JVASP-32431.vasp,H13C4NF2,40,H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;C;C;C;C;C;C;C;C;N;N;F;F;F;F,C;F;H;N,False,True,False,True,False
JVASP-36747,train,-1.01684,formation_energy_peratom,POSCAR-JVASP-36747.vasp,Ba6In2NF,10,Ba;Ba;Ba;Ba;Ba;Ba;In;In;N;F,Ba;F;In;N,False,True,False,True,False
JVASP-40165,train,-0.44788,formation_energy_peratom,POSCAR-JVASP-40165.vasp,CuH3NCl,24,Cu;Cu;Cu;Cu;H;H;H;H;H;H;H;H;H;H;H;H;N;N;N;N;Cl;Cl;Cl;Cl,Cl;Cu;H;N,False,True,False,True,False
JVASP-36680,train,-0.89721,formation_energy_peratom,POSCAR-JVASP-36680.vasp,CaWN3,10,Ca;Ca;W;W;N;N;N;N;N;N,Ca;N;W,False,True,False,True,False
JVASP-37063,train,-0.03829,formation_energy_peratom,POSCAR-JVASP-37063.vasp,TcN,4,Tc;Tc;N;N,N;Tc,False,True,False,True,False
JVASP-13790,train,0.39575,formation_energy_peratom,POSCAR-JVASP-13790.vasp,W2N,9,W;W;W;W;W;W;N;N;N,N;W,False,True,False,True,False
JVASP-36681,train,-1.2522,formation_energy_peratom,POSCAR-JVASP-36681.vasp,YWN3,10,Y;Y;W;W;N;N;N;N;N;N,N;W;Y,False,True,False,True,False
JVASP-36686,train,-0.87085,formation_energy_peratom,POSCAR-JVASP-36686.vasp,BaWN3,20,Ba;Ba;Ba;Ba;W;W;W;W;N;N;N;N;N;N;N;N;N;N;N;N,Ba;N;W,False,True,False,True,False
JVASP-37008,train,0.17513,formation_energy_peratom,POSCAR-JVASP-37008.vasp,TcN,2,Tc;N,N;Tc,False,True,False,True,False
JVASP-37011,train,-1.58151,formation_energy_peratom,POSCAR-JVASP-37011.vasp,TiN,2,Ti;N,N;Ti,False,True,False,True,False
JVASP-37109,train,0.63186,formation_energy_peratom,POSCAR-JVASP-37109.vasp,RhN,4,Rh;Rh;N;N,N;Rh,False,True,False,True,False
JVASP-36699,train,-0.78794,formation_energy_peratom,POSCAR-JVASP-36699.vasp,CaMoN3,10,Ca;Ca;Mo;Mo;N;N;N;N;N;N,Ca;Mo;N,False,True,False,True,False
JVASP-37174,train,0.3119,formation_energy_peratom,POSCAR-JVASP-37174.vasp,Na3N,4,Na;Na;Na;N,N;Na,False,True,False,True,False
JVASP-32186,train,-0.1303,formation_energy_peratom,POSCAR-JVASP-32186.vasp,CoH9C3N6,38,Co;Co;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;C;C;C;C;C;C;N;N;N;N;N;N;N;N;N;N;N;N,C;Co;H;N,False,True,False,True,False
JVASP-35202,train,-0.28674,formation_energy_peratom,POSCAR-JVASP-35202.vasp,SiGe2N4,14,Si;Si;Ge;Ge;Ge;Ge;N;N;N;N;N;N;N;N,Ge;N;Si,False,True,False,True,False
JVASP-32062,train,0.93837,formation_energy_peratom,POSCAR-JVASP-32062.vasp,ZnB8H8N4,42,Zn;Zn;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;N;N;N;N;N;N;N;N,B;H;N;Zn,False,True,False,True,False
JVASP-37095,train,1.47196,formation_energy_peratom,POSCAR-JVASP-37095.vasp,AgN,4,Ag;Ag;N;N,Ag;N,False,True,False,True,False
JVASP-37177,train,-0.3033,formation_energy_peratom,POSCAR-JVASP-37177.vasp,MoN,4,Mo;Mo;N;N,Mo;N,False,True,False,True,False
JVASP-29665,train,0.5985,formation_energy_peratom,POSCAR-JVASP-29665.vasp,AgN3,8,Ag;Ag;N;N;N;N;N;N,Ag;N,False,True,False,True,False
JVASP-30495,train,-0.14424,formation_energy_peratom,POSCAR-JVASP-30495.vasp,B2C3N6,11,B;B;C;C;C;N;N;N;N;N;N,B;C;N,False,True,False,True,False
JVASP-30497,train,-0.16275,formation_energy_peratom,POSCAR-JVASP-30497.vasp,B2C3N6,22,B;B;B;B;C;C;C;C;C;C;N;N;N;N;N;N;N;N;N;N;N;N,B;C;N,False,True,False,True,False
JVASP-37181,train,-0.3344,formation_energy_peratom,POSCAR-JVASP-37181.vasp,MnN,4,Mn;Mn;N;N,Mn;N,False,True,False,True,False
JVASP-36700,train,-0.84949,formation_energy_peratom,POSCAR-JVASP-36700.vasp,BaWN3,10,Ba;Ba;W;W;N;N;N;N;N;N,Ba;N;W,False,True,False,True,False
JVASP-36701,train,-0.61529,formation_energy_peratom,POSCAR-JVASP-36701.vasp,BaReN3,20,Ba;Ba;Ba;Ba;Re;Re;Re;Re;N;N;N;N;N;N;N;N;N;N;N;N,Ba;N;Re,False,True,False,True,False
JVASP-37060,train,0.18812,formation_energy_peratom,POSCAR-JVASP-37060.vasp,TcN,4,Tc;Tc;N;N,N;Tc,False,True,False,True,False
JVASP-5437,train,0.50716,formation_energy_peratom,POSCAR-JVASP-5437.vasp,CBrN,6,C;C;Br;Br;N;N,Br;C;N,False,True,False,True,False
JVASP-36702,train,-0.56823,formation_energy_peratom,POSCAR-JVASP-36702.vasp,CaTcN3,10,Ca;Ca;Tc;Tc;N;N;N;N;N;N,Ca;N;Tc,False,True,False,True,False
JVASP-37188,train,-0.58811,formation_energy_peratom,POSCAR-JVASP-37188.vasp,WN2,3,W;N;N,N;W,False,True,False,True,False
JVASP-36709,train,-1.24371,formation_energy_peratom,POSCAR-JVASP-36709.vasp,YWN3,10,Y;Y;W;W;N;N;N;N;N;N,N;W;Y,False,True,False,True,False
JVASP-29713,train,-1.53101,formation_energy_peratom,POSCAR-JVASP-29713.vasp,ZrIN,6,Zr;Zr;I;I;N;N,I;N;Zr,False,True,False,True,False
JVASP-35206,train,-0.89252,formation_energy_peratom,POSCAR-JVASP-35206.vasp,ZnSiN2,16,Zn;Zn;Zn;Zn;Si;Si;Si;Si;N;N;N;N;N;N;N;N,N;Si;Zn,False,True,False,True,False
JVASP-30461,train,0.31028,formation_energy_peratom,POSCAR-JVASP-30461.vasp,C3N4,21,C;C;C;C;C;C;C;C;C;N;N;N;N;N;N;N;N;N;N;N;N,C;N,False,True,False,True,False
JVASP-30462,train,0.29215,formation_energy_peratom,POSCAR-JVASP-30462.vasp,C3N4,28,C;C;C;C;C;C;C;C;C;C;C;C;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N,C;N,False,True,False,True,False
JVASP-37121,train,1.14286,formation_energy_peratom,POSCAR-JVASP-37121.vasp,Pd3N,4,Pd;Pd;Pd;N,N;Pd,False,True,False,True,False
JVASP-14011,train,-0.39052,formation_energy_peratom,POSCAR-JVASP-14011.vasp,KCN,3,K;C;N,C;K;N,False,True,False,True,False
JVASP-37122,train,0.72385,formation_energy_peratom,POSCAR-JVASP-37122.vasp,PdN,4,Pd;Pd;N;N,N;Pd,False,True,False,True,False
JVASP-32125,train,-0.46481,formation_energy_peratom,POSCAR-JVASP-32125.vasp,CuH6N2Cl2,22,Cu;Cu;H;H;H;H;H;H;H;H;H;H;H;H;N;N;N;N;Cl;Cl;Cl;Cl,Cl;Cu;H;N,False,True,False,True,False
JVASP-37123,train,0.44269,formation_energy_peratom,POSCAR-JVASP-37123.vasp,Pd3N,4,Pd;Pd;Pd;N,N;Pd,False,True,False,True,False
JVASP-37077,train,-0.42617,formation_energy_peratom,POSCAR-JVASP-37077.vasp,TaCuN2,4,Ta;Cu;N;N,Cu;N;Ta,False,True,False,True,False
JVASP-37124,train,-1.19709,formation_energy_peratom,POSCAR-JVASP-37124.vasp,PrN,4,Pr;Pr;N;N,N;Pr,False,True,False,True,False
JVASP-37125,train,1.04463,formation_energy_peratom,POSCAR-JVASP-37125.vasp,Pd3N,4,Pd;Pd;Pd;N,N;Pd,False,True,False,True,False
JVASP-37127,train,0.9466,formation_energy_peratom,POSCAR-JVASP-37127.vasp,PdN,4,Pd;Pd;N;N,N;Pd,False,True,False,True,False
JVASP-37162,train,1.06866,formation_energy_peratom,POSCAR-JVASP-37162.vasp,ZnN,2,Zn;N,N;Zn,False,True,False,True,False
JVASP-107001,train,0.00063,formation_energy_peratom,POSCAR-JVASP-107001.vasp,Co3N,8,Co;Co;Co;Co;Co;Co;N;N,Co;N,False,True,False,True,False
JVASP-9155,train,-0.02025,formation_energy_peratom,POSCAR-JVASP-9155.vasp,Ge3N4,14,Ge;Ge;Ge;Ge;Ge;Ge;N;N;N;N;N;N;N;N,Ge;N,False,True,False,True,False
JVASP-37130,train,0.49815,formation_energy_peratom,POSCAR-JVASP-37130.vasp,OsN,4,Os;Os;N;N,N;Os,False,True,False,True,False
JVASP-10793,train,-1.10965,formation_energy_peratom,POSCAR-JVASP-10793.vasp,Si3N4,14,Si;Si;Si;Si;Si;Si;N;N;N;N;N;N;N;N,N;Si,False,True,False,True,False
JVASP-37132,train,0.30924,formation_energy_peratom,POSCAR-JVASP-37132.vasp,OsN,4,Os;Os;N;N,N;Os,False,True,False,True,False
JVASP-37169,train,0.49249,formation_energy_peratom,POSCAR-JVASP-37169.vasp,ZnN,2,Zn;N,N;Zn,False,True,False,True,False
JVASP-33275,train,0.18179,formation_energy_peratom,POSCAR-JVASP-33275.vasp,HN,32,H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N,H;N,False,True,False,True,False
JVASP-12320,train,0.03483,formation_energy_peratom,POSCAR-JVASP-12320.vasp,PbC2S2N2,14,Pb;Pb;C;C;C;C;S;S;S;S;N;N;N;N,C;N;Pb;S,False,True,False,True,False
JVASP-106883,train,-1.06,formation_energy_peratom,POSCAR-JVASP-106883.vasp,V2N,9,V;V;V;V;V;V;N;N;N,N;V,False,True,False,True,False
JVASP-30047,train,-1.38122,formation_energy_peratom,POSCAR-JVASP-30047.vasp,BN,2,B;N,B;N,False,True,False,True,False
JVASP-21259,train,-1.00633,formation_energy_peratom,POSCAR-JVASP-21259.vasp,Li3BN2,24,Li;Li;Li;Li;Li;Li;Li;Li;Li;Li;Li;Li;B;B;B;B;N;N;N;N;N;N;N;N,B;Li;N,False,True,False,True,False
JVASP-18332,train,-1.76935,formation_energy_peratom,POSCAR-JVASP-18332.vasp,UNCl,6,U;U;N;N;Cl;Cl,Cl;N;U,False,True,False,True,False
JVASP-14778,train,-0.03709,formation_energy_peratom,POSCAR-JVASP-14778.vasp,Fe8N,9,Fe;Fe;Fe;Fe;Fe;Fe;Fe;Fe;N,Fe;N,False,True,False,True,False
JVASP-10786,train,-1.91266,formation_energy_peratom,POSCAR-JVASP-10786.vasp,Zr2SN2,10,Zr;Zr;Zr;Zr;S;S;N;N;N;N,N;S;Zr,False,True,False,True,False
JVASP-14397,train,-1.25513,formation_energy_peratom,POSCAR-JVASP-14397.vasp,Ti2AlN,8,Ti;Ti;Ti;Ti;Al;Al;N;N,Al;N;Ti,False,True,False,True,False
JVASP-37534,train,-1.41887,formation_energy_peratom,POSCAR-JVASP-37534.vasp,SnH8N2F6,17,Sn;H;H;H;H;H;H;H;H;N;N;F;F;F;F;F;F,F;H;N;Sn,False,True,False,True,False
JVASP-9757,train,0.2083,formation_energy_peratom,POSCAR-JVASP-9757.vasp,AgCSN,16,Ag;Ag;Ag;Ag;C;C;C;C;S;S;S;S;N;N;N;N,Ag;C;N;S,False,True,False,True,False
JVASP-12481,train,-0.58534,formation_energy_peratom,POSCAR-JVASP-12481.vasp,BNCl2,12,B;B;B;N;N;N;Cl;Cl;Cl;Cl;Cl;Cl,B;Cl;N,False,True,False,True,False
JVASP-14396,train,-0.31692,formation_energy_peratom,POSCAR-JVASP-14396.vasp,SNF,24,S;S;S;S;S;S;S;S;N;N;N;N;N;N;N;N;F;F;F;F;F;F;F;F,F;N;S,False,True,False,True,False
JVASP-5758,train,0.55506,formation_energy_peratom,POSCAR-JVASP-5758.vasp,CIN,3,C;I;N,C;I;N,False,True,False,True,False
JVASP-86782,train,0.13546,formation_energy_peratom,POSCAR-JVASP-86782.vasp,Cd2OsC6N6,15,Cd;Cd;Os;C;C;C;C;C;C;N;N;N;N;N;N,C;Cd;N;Os,False,True,False,True,False
JVASP-14741,train,-1.90529,formation_energy_peratom,POSCAR-JVASP-14741.vasp,TiN,2,Ti;N,N;Ti,False,True,False,True,False
JVASP-14875,train,-0.14467,formation_energy_peratom,POSCAR-JVASP-14875.vasp,Fe2N,9,Fe;Fe;Fe;Fe;Fe;Fe;N;N;N,Fe;N,False,True,False,True,False
JVASP-97857,train,-2.26889,formation_energy_peratom,POSCAR-JVASP-97857.vasp,La3S3N,28,La;La;La;La;La;La;La;La;La;La;La;La;S;S;S;S;S;S;S;S;S;S;S;S;N;N;N;N,La;N;S,False,True,False,True,False
JVASP-90042,train,0.94807,formation_energy_peratom,POSCAR-JVASP-90042.vasp,SnBr6N2,9,Sn;Br;Br;Br;Br;Br;Br;N;N,Br;N;Sn,False,True,False,True,False
JVASP-1906,train,-0.14925,formation_energy_peratom,POSCAR-JVASP-1906.vasp,NaN3,4,Na;N;N;N,N;Na,False,True,False,True,False
JVASP-18229,train,1.3408,formation_energy_peratom,POSCAR-JVASP-18229.vasp,Nd3TlN,5,Nd;Nd;Nd;Tl;N,N;Nd;Tl,False,True,False,True,False
JVASP-59261,train,-0.70431,formation_energy_peratom,POSCAR-JVASP-59261.vasp,SiPN3,20,Si;Si;Si;Si;P;P;P;P;N;N;N;N;N;N;N;N;N;N;N;N,N;P;Si,False,True,False,True,False
JVASP-9240,train,-0.47114,formation_energy_peratom,POSCAR-JVASP-9240.vasp,Mg2CuN2,10,Mg;Mg;Mg;Mg;Cu;Cu;N;N;N;N,Cu;Mg;N,False,True,False,True,False
JVASP-14763,train,-0.07339,formation_energy_peratom,POSCAR-JVASP-14763.vasp,Fe4N,5,Fe;Fe;Fe;Fe;N,Fe;N,False,True,False,True,False
JVASP-9115,train,-0.24727,formation_energy_peratom,POSCAR-JVASP-9115.vasp,SrN6,14,Sr;Sr;N;N;N;N;N;N;N;N;N;N;N;N,N;Sr,False,True,False,True,False
JVASP-38038,train,-1.09469,formation_energy_peratom,POSCAR-JVASP-38038.vasp,Sr6In2NF,10,Sr;Sr;Sr;Sr;Sr;Sr;In;In;N;F,F;In;N;Sr,False,True,False,True,False
JVASP-54973,train,-0.0065,formation_energy_peratom,POSCAR-JVASP-54973.vasp,NaBC4N4,20,Na;Na;B;B;C;C;C;C;C;C;C;C;N;N;N;N;N;N;N;N,B;C;N;Na,False,True,False,True,False
JVASP-10008,train,-0.06234,formation_energy_peratom,POSCAR-JVASP-10008.vasp,K2NaAg3C6N6,18,K;K;Na;Ag;Ag;Ag;C;C;C;C;C;C;N;N;N;N;N;N,Ag;C;K;N;Na,False,True,False,True,False
JVASP-19004,train,0.40001,formation_energy_peratom,POSCAR-JVASP-19004.vasp,S2N,24,S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;N;N;N;N;N;N;N;N,N;S,False,True,False,True,False
JVASP-17918,train,-0.96804,formation_energy_peratom,POSCAR-JVASP-17918.vasp,La3InN,5,La;La;La;In;N,In;La;N,False,True,False,True,False
JVASP-9611,train,-1.33448,formation_energy_peratom,POSCAR-JVASP-9611.vasp,SrSiN2,16,Sr;Sr;Sr;Sr;Si;Si;Si;Si;N;N;N;N;N;N;N;N,N;Si;Sr,False,True,False,True,False
JVASP-10253,train,-1.45567,formation_energy_peratom,POSCAR-JVASP-10253.vasp,AsS2NF6,10,As;S;S;N;F;F;F;F;F;F,As;F;N;S,False,True,False,True,False
JVASP-55275,train,-0.79484,formation_energy_peratom,POSCAR-JVASP-55275.vasp,Sr6GaN5,24,Sr;Sr;Sr;Sr;Sr;Sr;Sr;Sr;Sr;Sr;Sr;Sr;Ga;Ga;N;N;N;N;N;N;N;N;N;N,Ga;N;Sr,False,True,False,True,False
JVASP-18139,train,1.11611,formation_energy_peratom,POSCAR-JVASP-18139.vasp,Nd3AlN,5,Nd;Nd;Nd;Al;N,Al;N;Nd,False,True,False,True,False
JVASP-35152,train,-0.56042,formation_energy_peratom,POSCAR-JVASP-35152.vasp,Ga3BN4,8,Ga;Ga;Ga;B;N;N;N;N,B;Ga;N,False,True,False,True,False
JVASP-53296,train,-1.4773,formation_energy_peratom,POSCAR-JVASP-53296.vasp,UVN2,16,U;U;U;U;V;V;V;V;N;N;N;N;N;N;N;N,N;U;V,False,True,False,True,False
