subset_name,subset_order,structure_id,material_id,family,split,formula,target_formation_energy_peratom,pretrained_prediction,absolute_error,embedding_available,embedding_npz_path,embedding_row_index,embedding_sources,embedding_source_count,filename,structure_path,source_manifest,source_row_index,n_atoms,is_oxide,is_nitride,is_oxynitride,selection_role,sampling_seed,sampled,sample_pool_size,sample_size,sample_draw_rank
oxide_reference_pool,6664,JVASP-37444,JVASP-37444,oxide,train,YOsO3,-1.67749,,,False,,,,0,POSCAR-JVASP-37444.vasp,data_shared/oxide/structures/POSCAR-JVASP-37444.vasp,data_shared/oxide/manifests/pool.csv,6664,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6665,JVASP-39407,JVASP-39407,oxide,train,HoSnO3,-1.92444,,,False,,,,0,POSCAR-JVASP-39407.vasp,data_shared/oxide/structures/POSCAR-JVASP-39407.vasp,data_shared/oxide/manifests/pool.csv,6665,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6666,JVASP-26727,JVASP-26727,oxide,train,BaHg2Cl2O2,-1.31852,,,False,,,,0,POSCAR-JVASP-26727.vasp,data_shared/oxide/structures/POSCAR-JVASP-26727.vasp,data_shared/oxide/manifests/pool.csv,6666,28,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6667,JVASP-39254,JVASP-39254,oxide,train,KReO3,-1.91027,,,False,,,,0,POSCAR-JVASP-39254.vasp,data_shared/oxide/structures/POSCAR-JVASP-39254.vasp,data_shared/oxide/manifests/pool.csv,6667,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6668,JVASP-39340,JVASP-39340,oxide,train,LiHoO3,-2.11433,,,False,,,,0,POSCAR-JVASP-39340.vasp,data_shared/oxide/structures/POSCAR-JVASP-39340.vasp,data_shared/oxide/manifests/pool.csv,6668,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6669,JVASP-40651,JVASP-40651,oxide,train,NaCoO2,-1.49301,,,False,,,,0,POSCAR-JVASP-40651.vasp,data_shared/oxide/structures/POSCAR-JVASP-40651.vasp,data_shared/oxide/manifests/pool.csv,6669,8,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6670,JVASP-51602,JVASP-51602,oxide,train,BaNb2O6,-2.93175,,,False,,,,0,POSCAR-JVASP-51602.vasp,data_shared/oxide/structures/POSCAR-JVASP-51602.vasp,data_shared/oxide/manifests/pool.csv,6670,18,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6671,JVASP-54486,JVASP-54486,oxide,train,BaCo2P2O8,-2.14917,,,False,,,,0,POSCAR-JVASP-54486.vasp,data_shared/oxide/structures/POSCAR-JVASP-54486.vasp,data_shared/oxide/manifests/pool.csv,6671,13,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6672,JVASP-59575,JVASP-59575,oxide,train,W3O8,-2.35813,,,False,,,,0,POSCAR-JVASP-59575.vasp,data_shared/oxide/structures/POSCAR-JVASP-59575.vasp,data_shared/oxide/manifests/pool.csv,6672,11,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6673,JVASP-16493,JVASP-16493,oxide,train,PrO,-2.93327,,,False,,,,0,POSCAR-JVASP-16493.vasp,data_shared/oxide/structures/POSCAR-JVASP-16493.vasp,data_shared/oxide/manifests/pool.csv,6673,2,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6674,JVASP-37519,JVASP-37519,oxide,train,Yb2Rb2O5,-1.69597,,,False,,,,0,POSCAR-JVASP-37519.vasp,data_shared/oxide/structures/POSCAR-JVASP-37519.vasp,data_shared/oxide/manifests/pool.csv,6674,9,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6675,JVASP-36762,JVASP-36762,oxide,train,AgBiO2,-0.88073,,,False,,,,0,POSCAR-JVASP-36762.vasp,data_shared/oxide/structures/POSCAR-JVASP-36762.vasp,data_shared/oxide/manifests/pool.csv,6675,8,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6676,JVASP-36763,JVASP-36763,oxide,train,CuPdO2,-0.66087,,,False,,,,0,POSCAR-JVASP-36763.vasp,data_shared/oxide/structures/POSCAR-JVASP-36763.vasp,data_shared/oxide/manifests/pool.csv,6676,4,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6677,JVASP-39343,JVASP-39343,oxide,train,KErO3,-2.13554,,,False,,,,0,POSCAR-JVASP-39343.vasp,data_shared/oxide/structures/POSCAR-JVASP-39343.vasp,data_shared/oxide/manifests/pool.csv,6677,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6678,JVASP-21368,JVASP-21368,oxide,train,CaMgC2O6,-2.30905,,,False,,,,0,POSCAR-JVASP-21368.vasp,data_shared/oxide/structures/POSCAR-JVASP-21368.vasp,data_shared/oxide/manifests/pool.csv,6678,10,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6679,JVASP-21370,JVASP-21370,oxide,train,SrBPO5,-2.84397,,,False,,,,0,POSCAR-JVASP-21370.vasp,data_shared/oxide/structures/POSCAR-JVASP-21370.vasp,data_shared/oxide/manifests/pool.csv,6679,24,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6680,JVASP-39447,JVASP-39447,oxide,train,HoO,-2.99126,,,False,,,,0,POSCAR-JVASP-39447.vasp,data_shared/oxide/structures/POSCAR-JVASP-39447.vasp,data_shared/oxide/manifests/pool.csv,6680,4,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6681,JVASP-59579,JVASP-59579,oxide,train,Sr2FeMoO6,-2.5343,,,False,,,,0,POSCAR-JVASP-59579.vasp,data_shared/oxide/structures/POSCAR-JVASP-59579.vasp,data_shared/oxide/manifests/pool.csv,6681,10,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6682,JVASP-36847,JVASP-36847,oxide,train,PbAuO2,-0.74106,,,False,,,,0,POSCAR-JVASP-36847.vasp,data_shared/oxide/structures/POSCAR-JVASP-36847.vasp,data_shared/oxide/manifests/pool.csv,6682,8,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6683,JVASP-59581,JVASP-59581,oxide,train,Ca2PdWO6,-2.21119,,,False,,,,0,POSCAR-JVASP-59581.vasp,data_shared/oxide/structures/POSCAR-JVASP-59581.vasp,data_shared/oxide/manifests/pool.csv,6683,10,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6684,JVASP-36804,JVASP-36804,oxide,train,AgPbO2,-0.74404,,,False,,,,0,POSCAR-JVASP-36804.vasp,data_shared/oxide/structures/POSCAR-JVASP-36804.vasp,data_shared/oxide/manifests/pool.csv,6684,8,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6685,JVASP-37014,JVASP-37014,oxide,train,K2O,-1.25646,,,False,,,,0,POSCAR-JVASP-37014.vasp,data_shared/oxide/structures/POSCAR-JVASP-37014.vasp,data_shared/oxide/manifests/pool.csv,6685,6,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6686,JVASP-38806,JVASP-38806,oxide,train,NbTlO3,-2.15686,,,False,,,,0,POSCAR-JVASP-38806.vasp,data_shared/oxide/structures/POSCAR-JVASP-38806.vasp,data_shared/oxide/manifests/pool.csv,6686,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6687,JVASP-26732,JVASP-26732,oxide,train,BaNb10SiO19,-2.65221,,,False,,,,0,POSCAR-JVASP-26732.vasp,data_shared/oxide/structures/POSCAR-JVASP-26732.vasp,data_shared/oxide/manifests/pool.csv,6687,62,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6688,JVASP-59582,JVASP-59582,oxide,train,LaMnO3,-2.86515,,,False,,,,0,POSCAR-JVASP-59582.vasp,data_shared/oxide/structures/POSCAR-JVASP-59582.vasp,data_shared/oxide/manifests/pool.csv,6688,10,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6689,JVASP-38840,JVASP-38840,oxide,train,PaAgO3,-2.58434,,,False,,,,0,POSCAR-JVASP-38840.vasp,data_shared/oxide/structures/POSCAR-JVASP-38840.vasp,data_shared/oxide/manifests/pool.csv,6689,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6690,JVASP-37233,JVASP-37233,oxide,train,Sm2Ag2O5,-1.72212,,,False,,,,0,POSCAR-JVASP-37233.vasp,data_shared/oxide/structures/POSCAR-JVASP-37233.vasp,data_shared/oxide/manifests/pool.csv,6690,9,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6691,JVASP-20493,JVASP-20493,oxide,train,TaO,-1.08271,,,False,,,,0,POSCAR-JVASP-20493.vasp,data_shared/oxide/structures/POSCAR-JVASP-20493.vasp,data_shared/oxide/manifests/pool.csv,6691,2,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6692,JVASP-37015,JVASP-37015,oxide,train,K2O,-1.25751,,,False,,,,0,POSCAR-JVASP-37015.vasp,data_shared/oxide/structures/POSCAR-JVASP-37015.vasp,data_shared/oxide/manifests/pool.csv,6692,6,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6693,JVASP-54697,JVASP-54697,oxide,train,SmH3O3,-2.0294,,,False,,,,0,POSCAR-JVASP-54697.vasp,data_shared/oxide/structures/POSCAR-JVASP-54697.vasp,data_shared/oxide/manifests/pool.csv,6693,14,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6694,JVASP-54698,JVASP-54698,oxide,train,Mn2HO4,-1.61927,,,False,,,,0,POSCAR-JVASP-54698.vasp,data_shared/oxide/structures/POSCAR-JVASP-54698.vasp,data_shared/oxide/manifests/pool.csv,6694,14,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6695,JVASP-37666,JVASP-37666,oxide,train,RbTmO3,-2.16642,,,False,,,,0,POSCAR-JVASP-37666.vasp,data_shared/oxide/structures/POSCAR-JVASP-37666.vasp,data_shared/oxide/manifests/pool.csv,6695,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6696,JVASP-37567,JVASP-37567,oxide,train,YbRbO3,-1.43815,,,False,,,,0,POSCAR-JVASP-37567.vasp,data_shared/oxide/structures/POSCAR-JVASP-37567.vasp,data_shared/oxide/manifests/pool.csv,6696,5,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6697,JVASP-40654,JVASP-40654,oxide,train,LiMnPO4,-2.16722,,,False,,,,0,POSCAR-JVASP-40654.vasp,data_shared/oxide/structures/POSCAR-JVASP-40654.vasp,data_shared/oxide/manifests/pool.csv,6697,28,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6698,JVASP-37016,JVASP-37016,oxide,train,KO2,-0.94335,,,False,,,,0,POSCAR-JVASP-37016.vasp,data_shared/oxide/structures/POSCAR-JVASP-37016.vasp,data_shared/oxide/manifests/pool.csv,6698,12,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6699,JVASP-20784,JVASP-20784,oxide,train,Ti3O,-1.5036,,,False,,,,0,POSCAR-JVASP-20784.vasp,data_shared/oxide/structures/POSCAR-JVASP-20784.vasp,data_shared/oxide/manifests/pool.csv,6699,16,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6700,JVASP-39489,JVASP-39489,oxide,train,K4Hf5O12,-3.26019,,,False,,,,0,POSCAR-JVASP-39489.vasp,data_shared/oxide/structures/POSCAR-JVASP-39489.vasp,data_shared/oxide/manifests/pool.csv,6700,21,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6701,JVASP-40655,JVASP-40655,oxide,train,Li4V7O9F7,-2.63588,,,False,,,,0,POSCAR-JVASP-40655.vasp,data_shared/oxide/structures/POSCAR-JVASP-40655.vasp,data_shared/oxide/manifests/pool.csv,6701,27,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6702,JVASP-36848,JVASP-36848,oxide,train,CoAuO2,-0.86411,,,False,,,,0,POSCAR-JVASP-36848.vasp,data_shared/oxide/structures/POSCAR-JVASP-36848.vasp,data_shared/oxide/manifests/pool.csv,6702,8,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6703,JVASP-39414,JVASP-39414,oxide,train,OF3,0.22128,,,False,,,,0,POSCAR-JVASP-39414.vasp,data_shared/oxide/structures/POSCAR-JVASP-39414.vasp,data_shared/oxide/manifests/pool.csv,6703,8,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6704,JVASP-36765,JVASP-36765,oxide,train,CuAgO2,-0.49964,,,False,,,,0,POSCAR-JVASP-36765.vasp,data_shared/oxide/structures/POSCAR-JVASP-36765.vasp,data_shared/oxide/manifests/pool.csv,6704,4,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6705,JVASP-59583,JVASP-59583,oxide,train,PrNiO3,-2.33887,,,False,,,,0,POSCAR-JVASP-59583.vasp,data_shared/oxide/structures/POSCAR-JVASP-59583.vasp,data_shared/oxide/manifests/pool.csv,6705,10,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6706,JVASP-37017,JVASP-37017,oxide,train,KO,-1.24833,,,False,,,,0,POSCAR-JVASP-37017.vasp,data_shared/oxide/structures/POSCAR-JVASP-37017.vasp,data_shared/oxide/manifests/pool.csv,6706,12,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6707,JVASP-40122,JVASP-40122,oxide,train,BaNaScSi2O7,-3.12512,,,False,,,,0,POSCAR-JVASP-40122.vasp,data_shared/oxide/structures/POSCAR-JVASP-40122.vasp,data_shared/oxide/manifests/pool.csv,6707,24,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6708,JVASP-40657,JVASP-40657,oxide,train,Li4Mn2Nb3Cr3O16,-2.28136,,,False,,,,0,POSCAR-JVASP-40657.vasp,data_shared/oxide/structures/POSCAR-JVASP-40657.vasp,data_shared/oxide/manifests/pool.csv,6708,28,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6709,JVASP-59586,JVASP-59586,oxide,train,Tb2Mo2O7,-2.85251,,,False,,,,0,POSCAR-JVASP-59586.vasp,data_shared/oxide/structures/POSCAR-JVASP-59586.vasp,data_shared/oxide/manifests/pool.csv,6709,22,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6710,JVASP-49923,JVASP-49923,oxide,train,SmTlO3,-2.17124,,,False,,,,0,POSCAR-JVASP-49923.vasp,data_shared/oxide/structures/POSCAR-JVASP-49923.vasp,data_shared/oxide/manifests/pool.csv,6710,20,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6711,JVASP-54699,JVASP-54699,oxide,train,TbH3O3,-2.05211,,,False,,,,0,POSCAR-JVASP-54699.vasp,data_shared/oxide/structures/POSCAR-JVASP-54699.vasp,data_shared/oxide/manifests/pool.csv,6711,14,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6712,JVASP-49924,JVASP-49924,oxide,train,Ti3N2O3,-2.52297,,,False,,,,0,POSCAR-JVASP-49924.vasp,data_shared/oxide/structures/POSCAR-JVASP-49924.vasp,data_shared/oxide/manifests/pool.csv,6712,16,True,False,True,all_oxide_pool,,,,,
oxide_reference_pool,6713,JVASP-36849,JVASP-36849,oxide,train,CrAuO2,-1.4086,,,False,,,,0,POSCAR-JVASP-36849.vasp,data_shared/oxide/structures/POSCAR-JVASP-36849.vasp,data_shared/oxide/manifests/pool.csv,6713,8,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6714,JVASP-58432,JVASP-58432,oxide,train,Yb2CuGe4O12,-1.92032,,,False,,,,0,POSCAR-JVASP-58432.vasp,data_shared/oxide/structures/POSCAR-JVASP-58432.vasp,data_shared/oxide/manifests/pool.csv,6714,19,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6715,JVASP-49926,JVASP-49926,oxide,train,NaTmO2,-3.11177,,,False,,,,0,POSCAR-JVASP-49926.vasp,data_shared/oxide/structures/POSCAR-JVASP-49926.vasp,data_shared/oxide/manifests/pool.csv,6715,16,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6716,JVASP-49927,JVASP-49927,oxide,train,Bi2SeO6,-1.09813,,,False,,,,0,POSCAR-JVASP-49927.vasp,data_shared/oxide/structures/POSCAR-JVASP-49927.vasp,data_shared/oxide/manifests/pool.csv,6716,18,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6717,JVASP-43663,JVASP-43663,oxide,train,LiTmO2,-3.16323,,,False,,,,0,POSCAR-JVASP-43663.vasp,data_shared/oxide/structures/POSCAR-JVASP-43663.vasp,data_shared/oxide/manifests/pool.csv,6717,4,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6718,JVASP-11806,JVASP-11806,oxide,train,Ba3CrO5,-2.72587,,,False,,,,0,POSCAR-JVASP-11806.vasp,data_shared/oxide/structures/POSCAR-JVASP-11806.vasp,data_shared/oxide/manifests/pool.csv,6718,18,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6719,JVASP-12289,JVASP-12289,oxide,train,Na4PbO4,-1.45373,,,False,,,,0,POSCAR-JVASP-12289.vasp,data_shared/oxide/structures/POSCAR-JVASP-12289.vasp,data_shared/oxide/manifests/pool.csv,6719,18,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6720,JVASP-10719,JVASP-10719,oxide,train,Tb2CuGe4O12,-2.20442,,,False,,,,0,POSCAR-JVASP-10719.vasp,data_shared/oxide/structures/POSCAR-JVASP-10719.vasp,data_shared/oxide/manifests/pool.csv,6720,19,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6721,JVASP-48192,JVASP-48192,oxide,train,LiCoSiO4,-1.97497,,,False,,,,0,POSCAR-JVASP-48192.vasp,data_shared/oxide/structures/POSCAR-JVASP-48192.vasp,data_shared/oxide/manifests/pool.csv,6721,21,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6722,JVASP-9602,JVASP-9602,oxide,train,NaSbO3,-1.75363,,,False,,,,0,POSCAR-JVASP-9602.vasp,data_shared/oxide/structures/POSCAR-JVASP-9602.vasp,data_shared/oxide/manifests/pool.csv,6722,10,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6723,JVASP-21249,JVASP-21249,oxide,train,MgGeO3,-2.32762,,,False,,,,0,POSCAR-JVASP-21249.vasp,data_shared/oxide/structures/POSCAR-JVASP-21249.vasp,data_shared/oxide/manifests/pool.csv,6723,20,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6724,JVASP-9283,JVASP-9283,oxide,train,MgCoO2,-1.75295,,,False,,,,0,POSCAR-JVASP-9283.vasp,data_shared/oxide/structures/POSCAR-JVASP-9283.vasp,data_shared/oxide/manifests/pool.csv,6724,16,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6725,JVASP-10098,JVASP-10098,oxide,train,Cd2B2O5,-1.99276,,,False,,,,0,POSCAR-JVASP-10098.vasp,data_shared/oxide/structures/POSCAR-JVASP-10098.vasp,data_shared/oxide/manifests/pool.csv,6725,18,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6726,JVASP-9874,JVASP-9874,oxide,train,Ca2AlSnO5,-2.7455,,,False,,,,0,POSCAR-JVASP-9874.vasp,data_shared/oxide/structures/POSCAR-JVASP-9874.vasp,data_shared/oxide/manifests/pool.csv,6726,18,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6727,JVASP-9195,JVASP-9195,oxide,train,CaCoO2,-1.91915,,,False,,,,0,POSCAR-JVASP-9195.vasp,data_shared/oxide/structures/POSCAR-JVASP-9195.vasp,data_shared/oxide/manifests/pool.csv,6727,16,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6728,JVASP-9666,JVASP-9666,oxide,train,TiZnO2,-2.06926,,,False,,,,0,POSCAR-JVASP-9666.vasp,data_shared/oxide/structures/POSCAR-JVASP-9666.vasp,data_shared/oxide/manifests/pool.csv,6728,16,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6729,JVASP-9234,JVASP-9234,oxide,train,V2ZnO6,-2.18345,,,False,,,,0,POSCAR-JVASP-9234.vasp,data_shared/oxide/structures/POSCAR-JVASP-9234.vasp,data_shared/oxide/manifests/pool.csv,6729,18,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6730,JVASP-30383,JVASP-30383,oxide,train,VOF3,-2.67207,,,False,,,,0,POSCAR-JVASP-30383.vasp,data_shared/oxide/structures/POSCAR-JVASP-30383.vasp,data_shared/oxide/manifests/pool.csv,6730,20,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6731,JVASP-54700,JVASP-54700,oxide,train,TbH3O3,-2.05213,,,False,,,,0,POSCAR-JVASP-54700.vasp,data_shared/oxide/structures/POSCAR-JVASP-54700.vasp,data_shared/oxide/manifests/pool.csv,6731,14,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6732,JVASP-12742,JVASP-12742,oxide,train,AuClO,-0.2314,,,False,,,,0,POSCAR-JVASP-12742.vasp,data_shared/oxide/structures/POSCAR-JVASP-12742.vasp,data_shared/oxide/manifests/pool.csv,6732,18,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6733,JVASP-42515,JVASP-42515,oxide,train,Li4Fe2Cu3O10,-1.40738,,,False,,,,0,POSCAR-JVASP-42515.vasp,data_shared/oxide/structures/POSCAR-JVASP-42515.vasp,data_shared/oxide/manifests/pool.csv,6733,19,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6734,JVASP-52249,JVASP-52249,oxide,train,YbTiO3,-3.53164,,,False,,,,0,POSCAR-JVASP-52249.vasp,data_shared/oxide/structures/POSCAR-JVASP-52249.vasp,data_shared/oxide/manifests/pool.csv,6734,10,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6735,JVASP-57799,JVASP-57799,oxide,train,Mg2B2O5,-2.85496,,,False,,,,0,POSCAR-JVASP-57799.vasp,data_shared/oxide/structures/POSCAR-JVASP-57799.vasp,data_shared/oxide/manifests/pool.csv,6735,18,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6736,JVASP-11807,JVASP-11807,oxide,train,CoSO4,-1.17708,,,False,,,,0,POSCAR-JVASP-11807.vasp,data_shared/oxide/structures/POSCAR-JVASP-11807.vasp,data_shared/oxide/manifests/pool.csv,6736,12,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6737,JVASP-43367,JVASP-43367,oxide,train,HfO2,-3.80045,,,False,,,,0,POSCAR-JVASP-43367.vasp,data_shared/oxide/structures/POSCAR-JVASP-43367.vasp,data_shared/oxide/manifests/pool.csv,6737,24,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6738,JVASP-42717,JVASP-42717,oxide,train,LiMn2B2O6,-2.11141,,,False,,,,0,POSCAR-JVASP-42717.vasp,data_shared/oxide/structures/POSCAR-JVASP-42717.vasp,data_shared/oxide/manifests/pool.csv,6738,22,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6739,JVASP-9603,JVASP-9603,oxide,train,Si2N2O,-1.72149,,,False,,,,0,POSCAR-JVASP-9603.vasp,data_shared/oxide/structures/POSCAR-JVASP-9603.vasp,data_shared/oxide/manifests/pool.csv,6739,10,True,False,True,all_oxide_pool,,,,,
oxide_reference_pool,6740,JVASP-21250,JVASP-21250,oxide,train,CaSiO3,-3.03566,,,False,,,,0,POSCAR-JVASP-21250.vasp,data_shared/oxide/structures/POSCAR-JVASP-21250.vasp,data_shared/oxide/manifests/pool.csv,6740,20,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6741,JVASP-10720,JVASP-10720,oxide,train,LiErO2,-3.20487,,,False,,,,0,POSCAR-JVASP-10720.vasp,data_shared/oxide/structures/POSCAR-JVASP-10720.vasp,data_shared/oxide/manifests/pool.csv,6741,16,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6742,JVASP-58258,JVASP-58258,oxide,train,NaYPO4F,-3.13198,,,False,,,,0,POSCAR-JVASP-58258.vasp,data_shared/oxide/structures/POSCAR-JVASP-58258.vasp,data_shared/oxide/manifests/pool.csv,6742,16,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6743,JVASP-30177,JVASP-30177,oxide,train,NbOF3,-2.97295,,,False,,,,0,POSCAR-JVASP-30177.vasp,data_shared/oxide/structures/POSCAR-JVASP-30177.vasp,data_shared/oxide/manifests/pool.csv,6743,20,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6744,JVASP-14187,JVASP-14187,oxide,train,Na2Cu3Ge4O12,-1.47465,,,False,,,,0,POSCAR-JVASP-14187.vasp,data_shared/oxide/structures/POSCAR-JVASP-14187.vasp,data_shared/oxide/manifests/pool.csv,6744,21,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6745,JVASP-11808,JVASP-11808,oxide,train,MgCr2O4,-2.4036,,,False,,,,0,POSCAR-JVASP-11808.vasp,data_shared/oxide/structures/POSCAR-JVASP-11808.vasp,data_shared/oxide/manifests/pool.csv,6745,14,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6746,JVASP-51024,JVASP-51024,oxide,train,SrH4O3,-1.58813,,,False,,,,0,POSCAR-JVASP-51024.vasp,data_shared/oxide/structures/POSCAR-JVASP-51024.vasp,data_shared/oxide/manifests/pool.csv,6746,16,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6747,JVASP-54735,JVASP-54735,oxide,train,SrH4O6,-1.01368,,,False,,,,0,POSCAR-JVASP-54735.vasp,data_shared/oxide/structures/POSCAR-JVASP-54735.vasp,data_shared/oxide/manifests/pool.csv,6747,22,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6748,JVASP-30384,JVASP-30384,oxide,train,VOF3,-2.66981,,,False,,,,0,POSCAR-JVASP-30384.vasp,data_shared/oxide/structures/POSCAR-JVASP-30384.vasp,data_shared/oxide/manifests/pool.csv,6748,20,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6749,JVASP-30291,JVASP-30291,oxide,train,Co3NiO8,-0.93483,,,False,,,,0,POSCAR-JVASP-30291.vasp,data_shared/oxide/structures/POSCAR-JVASP-30291.vasp,data_shared/oxide/manifests/pool.csv,6749,12,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6750,JVASP-29414,JVASP-29414,oxide,train,AlH3O3,-1.83325,,,False,,,,0,POSCAR-JVASP-29414.vasp,data_shared/oxide/structures/POSCAR-JVASP-29414.vasp,data_shared/oxide/manifests/pool.csv,6750,28,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6751,JVASP-48193,JVASP-48193,oxide,train,Li4Ti3Co3Ni2O16,-2.02114,,,False,,,,0,POSCAR-JVASP-48193.vasp,data_shared/oxide/structures/POSCAR-JVASP-48193.vasp,data_shared/oxide/manifests/pool.csv,6751,28,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6752,JVASP-49931,JVASP-49931,oxide,train,Al2O3,-3.28282,,,False,,,,0,POSCAR-JVASP-49931.vasp,data_shared/oxide/structures/POSCAR-JVASP-49931.vasp,data_shared/oxide/manifests/pool.csv,6752,10,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6753,JVASP-22614,JVASP-22614,oxide,train,SiO2,-2.85759,,,False,,,,0,POSCAR-JVASP-22614.vasp,data_shared/oxide/structures/POSCAR-JVASP-22614.vasp,data_shared/oxide/manifests/pool.csv,6753,18,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6754,JVASP-54701,JVASP-54701,oxide,train,H2SO4,-1.10277,,,False,,,,0,POSCAR-JVASP-54701.vasp,data_shared/oxide/structures/POSCAR-JVASP-54701.vasp,data_shared/oxide/manifests/pool.csv,6754,14,True,False,False,all_oxide_pool,,,,,
oxide_reference_pool,6755,JVASP-42519,JVASP-42519,oxide,train,Mn3O4F2,-1.9841,,,False,,,,0,POSCAR-JVASP-42519.vasp,data_shared/oxide/structures/POSCAR-JVASP-42519.vasp,data_shared/oxide/manifests/pool.csv,6755,18,True,False,False,all_oxide_pool,,,,,
