material_id,family,split,formula,target_formation_energy_peratom,pretrained_prediction,absolute_error,filename,structure_path,source_manifest,n_atoms,is_oxide,is_nitride,is_oxynitride
JVASP-117995,oxide,train,CaVO3,-2.97614,-2.9774250984191895,0.0012850984191894455,POSCAR-JVASP-117995.vasp,data_shared/oxide/structures/POSCAR-JVASP-117995.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-118010,oxide,train,Cd2O,-0.47408,-0.47835928201675415,0.004279282016754149,POSCAR-JVASP-118010.vasp,data_shared/oxide/structures/POSCAR-JVASP-118010.vasp,data_shared/oxide/manifests/pool.csv,3,True,False,False
JVASP-120868,oxide,train,BaTlO,-1.20512,-1.2103815078735352,0.005261507873535187,POSCAR-JVASP-120868.vasp,data_shared/oxide/structures/POSCAR-JVASP-120868.vasp,data_shared/oxide/manifests/pool.csv,3,True,False,False
JVASP-120869,oxide,train,BaTlO,-0.65968,-0.6568011045455933,0.0028788954544067824,POSCAR-JVASP-120869.vasp,data_shared/oxide/structures/POSCAR-JVASP-120869.vasp,data_shared/oxide/manifests/pool.csv,3,True,False,False
JVASP-120893,oxide,train,BiO,1.32917,1.3245195150375366,0.0046504849624633415,POSCAR-JVASP-120893.vasp,data_shared/oxide/structures/POSCAR-JVASP-120893.vasp,data_shared/oxide/manifests/pool.csv,2,True,False,False
JVASP-121004,oxide,train,HOF,0.38903,0.3995712995529175,0.010541299552917494,POSCAR-JVASP-121004.vasp,data_shared/oxide/structures/POSCAR-JVASP-121004.vasp,data_shared/oxide/manifests/pool.csv,3,True,False,False
JVASP-120407,oxide,train,GaAsO4,-1.52169,-1.5208158493041992,0.0008741506958007683,POSCAR-JVASP-120407.vasp,data_shared/oxide/structures/POSCAR-JVASP-120407.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-121005,oxide,train,H3OF,-1.28984,-1.2962145805358887,0.006374580535888574,POSCAR-JVASP-121005.vasp,data_shared/oxide/structures/POSCAR-JVASP-121005.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-120415,oxide,train,TmNiO3,-2.47531,-2.4786481857299805,0.0033381857299805695,POSCAR-JVASP-120415.vasp,data_shared/oxide/structures/POSCAR-JVASP-120415.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-121217,oxide,train,MgPO,0.04494,0.045782193541526794,0.0008421935415267937,POSCAR-JVASP-121217.vasp,data_shared/oxide/structures/POSCAR-JVASP-121217.vasp,data_shared/oxide/manifests/pool.csv,3,True,False,False
JVASP-121337,oxide,train,BaNaPO4,-2.75333,-2.751070499420166,0.0022595005798340395,POSCAR-JVASP-121337.vasp,data_shared/oxide/structures/POSCAR-JVASP-121337.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-121348,oxide,train,KBa3Bi4O12,-1.86528,-1.8557937145233154,0.00948628547668462,POSCAR-JVASP-121348.vasp,data_shared/oxide/structures/POSCAR-JVASP-121348.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-121971,oxide,train,Cu2AgSe2O10,-0.43336,-0.4235180616378784,0.009841938362121605,POSCAR-JVASP-121971.vasp,data_shared/oxide/structures/POSCAR-JVASP-121971.vasp,data_shared/oxide/manifests/pool.csv,15,True,False,False
JVASP-122514,oxide,train,TbMoO4F,-3.05818,-3.05220890045166,0.005971099548339964,POSCAR-JVASP-122514.vasp,data_shared/oxide/structures/POSCAR-JVASP-122514.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-122516,oxide,train,Li2TiV2O6,-2.63864,-2.6331093311309814,0.005530668869018651,POSCAR-JVASP-122516.vasp,data_shared/oxide/structures/POSCAR-JVASP-122516.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-122001,oxide,train,Sm3TaO7,-3.30022,-3.296452522277832,0.0037674777221679,POSCAR-JVASP-122001.vasp,data_shared/oxide/structures/POSCAR-JVASP-122001.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-120977,oxide,train,WClO,1.28476,1.2805345058441162,0.004225494155883691,POSCAR-JVASP-120977.vasp,data_shared/oxide/structures/POSCAR-JVASP-120977.vasp,data_shared/oxide/manifests/pool.csv,3,True,False,False
JVASP-122023,oxide,train,MnVP2O8,-2.21347,-2.2155303955078125,0.0020603955078124514,POSCAR-JVASP-122023.vasp,data_shared/oxide/structures/POSCAR-JVASP-122023.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-122084,oxide,train,Fe3P2O10,-1.76226,-1.755814790725708,0.00644520927429193,POSCAR-JVASP-122084.vasp,data_shared/oxide/structures/POSCAR-JVASP-122084.vasp,data_shared/oxide/manifests/pool.csv,30,True,False,False
JVASP-121223,oxide,train,MgPbO2,-1.76687,-1.7642018795013428,0.002668120498657167,POSCAR-JVASP-121223.vasp,data_shared/oxide/structures/POSCAR-JVASP-121223.vasp,data_shared/oxide/manifests/pool.csv,4,True,False,False
JVASP-122118,oxide,train,TbKMo2O8,-2.66107,-2.6628541946411133,0.0017841946411132348,POSCAR-JVASP-122118.vasp,data_shared/oxide/structures/POSCAR-JVASP-122118.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-121299,oxide,train,AuOF,-0.18306,-0.1761890947818756,0.00687090521812439,POSCAR-JVASP-121299.vasp,data_shared/oxide/structures/POSCAR-JVASP-121299.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-121794,oxide,train,TaIn3O7,-2.08614,-2.087188720703125,0.0010487207031251167,POSCAR-JVASP-121794.vasp,data_shared/oxide/structures/POSCAR-JVASP-121794.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-121801,oxide,train,Ca2FeCuSO3,-2.01545,-2.0181190967559814,0.0026690967559814816,POSCAR-JVASP-121801.vasp,data_shared/oxide/structures/POSCAR-JVASP-121801.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-52783,oxide,val,LiMnPO4,-2.18809,-2.1566505432128906,0.03143945678710924,POSCAR-JVASP-52783.vasp,data_shared/oxide/structures/POSCAR-JVASP-52783.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-48384,oxide,val,V2O3F,-2.65465,-2.6702723503112793,0.01562235031127912,POSCAR-JVASP-48384.vasp,data_shared/oxide/structures/POSCAR-JVASP-48384.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-87220,oxide,val,K4CO4,-1.41941,-1.4178961515426636,0.0015138484573364863,POSCAR-JVASP-87220.vasp,data_shared/oxide/structures/POSCAR-JVASP-87220.vasp,data_shared/oxide/manifests/pool.csv,9,True,False,False
JVASP-107788,oxide,val,SrCrO3,-2.65041,-2.6389000415802,0.011509958419799737,POSCAR-JVASP-107788.vasp,data_shared/oxide/structures/POSCAR-JVASP-107788.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-89043,oxide,val,Ba5V5O14,-2.88473,-2.8941686153411865,0.009438615341186729,POSCAR-JVASP-89043.vasp,data_shared/oxide/structures/POSCAR-JVASP-89043.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-97762,oxide,val,UH12N2O14,-1.13771,-1.1075255870819092,0.03018441291809082,POSCAR-JVASP-97762.vasp,data_shared/oxide/structures/POSCAR-JVASP-97762.vasp,data_shared/oxide/manifests/pool.csv,58,True,False,True
JVASP-42324,oxide,val,Ca2FeP2H8O12,-1.86209,-1.8601046800613403,0.001985319938659691,POSCAR-JVASP-42324.vasp,data_shared/oxide/structures/POSCAR-JVASP-42324.vasp,data_shared/oxide/manifests/pool.csv,25,True,False,False
JVASP-97836,oxide,val,Ho3TaO7,-3.69048,-3.6940650939941406,0.0035850939941406423,POSCAR-JVASP-97836.vasp,data_shared/oxide/structures/POSCAR-JVASP-97836.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-86517,oxide,val,CaPt2O4,-1.36004,-1.360292673110962,0.0002526731109619984,POSCAR-JVASP-86517.vasp,data_shared/oxide/structures/POSCAR-JVASP-86517.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-42242,oxide,val,FeOF,-1.69343,-1.7266440391540527,0.033214039154052744,POSCAR-JVASP-42242.vasp,data_shared/oxide/structures/POSCAR-JVASP-42242.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-86615,oxide,val,Li2UMo2O10,-2.52498,-2.525408983230591,0.00042898323059104015,POSCAR-JVASP-86615.vasp,data_shared/oxide/structures/POSCAR-JVASP-86615.vasp,data_shared/oxide/manifests/pool.csv,15,True,False,False
JVASP-62061,oxide,val,Ba3Ge2B6O16,-2.64652,-2.666198492050171,0.019678492050170693,POSCAR-JVASP-62061.vasp,data_shared/oxide/structures/POSCAR-JVASP-62061.vasp,data_shared/oxide/manifests/pool.csv,27,True,False,False
JVASP-98425,oxide,val,ZrH6O3F4,-2.05566,-2.0376486778259277,0.01801132217407231,POSCAR-JVASP-98425.vasp,data_shared/oxide/structures/POSCAR-JVASP-98425.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-89921,oxide,val,TeN2O6,-0.04077,-0.21099814772605896,0.17022814772605896,POSCAR-JVASP-89921.vasp,data_shared/oxide/structures/POSCAR-JVASP-89921.vasp,data_shared/oxide/manifests/pool.csv,9,True,False,True
JVASP-89079,oxide,val,CuTeO3,-0.91799,-0.8964213132858276,0.021568686714172336,POSCAR-JVASP-89079.vasp,data_shared/oxide/structures/POSCAR-JVASP-89079.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-88043,oxide,val,LiGe2P3O12,-2.10568,-2.1134159564971924,0.007735956497192387,POSCAR-JVASP-88043.vasp,data_shared/oxide/structures/POSCAR-JVASP-88043.vasp,data_shared/oxide/manifests/pool.csv,36,True,False,False
JVASP-3747,oxide,val,CrClO,-1.67046,-1.673886775970459,0.0034267759704589285,POSCAR-JVASP-3747.vasp,data_shared/oxide/structures/POSCAR-JVASP-3747.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-48466,oxide,val,LiCo5O7F,-1.39287,-1.4116277694702148,0.01875776947021479,POSCAR-JVASP-48466.vasp,data_shared/oxide/structures/POSCAR-JVASP-48466.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-88237,oxide,val,TeHO3,-0.99262,-0.9830074906349182,0.009612509365081734,POSCAR-JVASP-88237.vasp,data_shared/oxide/structures/POSCAR-JVASP-88237.vasp,data_shared/oxide/manifests/pool.csv,40,True,False,False
JVASP-42748,oxide,val,LiCo3O2F6,-1.89711,-1.9116342067718506,0.014524206771850512,POSCAR-JVASP-42748.vasp,data_shared/oxide/structures/POSCAR-JVASP-42748.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-50339,oxide,val,Rb2Be2O3,-2.28605,-2.235495090484619,0.050554909515380775,POSCAR-JVASP-50339.vasp,data_shared/oxide/structures/POSCAR-JVASP-50339.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-85753,oxide,val,NaLiCO3,0.25905,0.047896385192871094,0.2111536148071289,POSCAR-JVASP-85753.vasp,data_shared/oxide/structures/POSCAR-JVASP-85753.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-85508,oxide,val,Si2H2O5,-2.13528,-2.2179038524627686,0.08262385246276871,POSCAR-JVASP-85508.vasp,data_shared/oxide/structures/POSCAR-JVASP-85508.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-50922,oxide,val,CuAuO2,-0.45833,-0.3995823264122009,0.05874767358779909,POSCAR-JVASP-50922.vasp,data_shared/oxide/structures/POSCAR-JVASP-50922.vasp,data_shared/oxide/manifests/pool.csv,4,True,False,False
JVASP-42272,oxide,val,Mn3OF5,-2.28981,-2.2855348587036133,0.004275141296386842,POSCAR-JVASP-42272.vasp,data_shared/oxide/structures/POSCAR-JVASP-42272.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-86351,oxide,val,Ag3O4,-0.16265,-0.153965562582016,0.008684437417983998,POSCAR-JVASP-86351.vasp,data_shared/oxide/structures/POSCAR-JVASP-86351.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-44114,oxide,val,Li2V3SnO8,-2.31571,-2.33762264251709,0.021912642517089687,POSCAR-JVASP-44114.vasp,data_shared/oxide/structures/POSCAR-JVASP-44114.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-50358,oxide,val,Ho2Zr2O7,-3.74094,-3.7311246395111084,0.009815360488891756,POSCAR-JVASP-50358.vasp,data_shared/oxide/structures/POSCAR-JVASP-50358.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-91256,oxide,val,BaPr2NiO5,-2.76994,-2.775501251220703,0.005561251220703056,POSCAR-JVASP-91256.vasp,data_shared/oxide/structures/POSCAR-JVASP-91256.vasp,data_shared/oxide/manifests/pool.csv,9,True,False,False
JVASP-50819,oxide,val,Hf2P2O9,-3.04009,-3.060826301574707,0.02073630157470685,POSCAR-JVASP-50819.vasp,data_shared/oxide/structures/POSCAR-JVASP-50819.vasp,data_shared/oxide/manifests/pool.csv,26,True,False,False
JVASP-91481,oxide,val,Na3Fe5O9,-1.45549,-1.4685019254684448,0.013011925468444874,POSCAR-JVASP-91481.vasp,data_shared/oxide/structures/POSCAR-JVASP-91481.vasp,data_shared/oxide/manifests/pool.csv,34,True,False,False
JVASP-91429,oxide,val,Na2SnC4O8,-1.45319,-1.4563915729522705,0.003201572952270526,POSCAR-JVASP-91429.vasp,data_shared/oxide/structures/POSCAR-JVASP-91429.vasp,data_shared/oxide/manifests/pool.csv,30,True,False,False
JVASP-92326,oxide,val,CuAg2O2,-0.19128,-0.318374365568161,0.127094365568161,POSCAR-JVASP-92326.vasp,data_shared/oxide/structures/POSCAR-JVASP-92326.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-18420,oxide,val,NbO2,-2.31287,-2.3162174224853516,0.003347422485351359,POSCAR-JVASP-18420.vasp,data_shared/oxide/structures/POSCAR-JVASP-18420.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-48132,oxide,val,Fe4O5F3,-1.66117,-1.670454502105713,0.009284502105712855,POSCAR-JVASP-48132.vasp,data_shared/oxide/structures/POSCAR-JVASP-48132.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-94835,oxide,val,TmFe2O4,-2.18457,-2.1753363609313965,0.009233639068603416,POSCAR-JVASP-94835.vasp,data_shared/oxide/structures/POSCAR-JVASP-94835.vasp,data_shared/oxide/manifests/pool.csv,7,True,False,False
JVASP-16025,oxide,val,NpSO,-2.60011,-2.717689037322998,0.11757903732299813,POSCAR-JVASP-16025.vasp,data_shared/oxide/structures/POSCAR-JVASP-16025.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-91312,oxide,val,Pb3SO6,-1.39272,-1.3707542419433594,0.021965758056640583,POSCAR-JVASP-91312.vasp,data_shared/oxide/structures/POSCAR-JVASP-91312.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-50949,oxide,val,ErAlO3,-3.55895,-3.5488057136535645,0.010144286346435383,POSCAR-JVASP-50949.vasp,data_shared/oxide/structures/POSCAR-JVASP-50949.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-50608,oxide,val,Mg2TiO4,-3.14741,-3.1188695430755615,0.028540456924438296,POSCAR-JVASP-50608.vasp,data_shared/oxide/structures/POSCAR-JVASP-50608.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-102151,oxide,val,DyO2,-3.04995,-2.9407095909118652,0.1092404090881347,POSCAR-JVASP-102151.vasp,data_shared/oxide/structures/POSCAR-JVASP-102151.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-99327,oxide,val,SiCl2O,-1.82586,-1.8759548664093018,0.05009486640930172,POSCAR-JVASP-99327.vasp,data_shared/oxide/structures/POSCAR-JVASP-99327.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-100825,oxide,val,LiTiO2,-2.84414,-2.8534700870513916,0.009330087051391711,POSCAR-JVASP-100825.vasp,data_shared/oxide/structures/POSCAR-JVASP-100825.vasp,data_shared/oxide/manifests/pool.csv,4,True,False,False
JVASP-102102,oxide,val,AlWO4,-2.7545,-2.6932525634765625,0.06124743652343767,POSCAR-JVASP-102102.vasp,data_shared/oxide/structures/POSCAR-JVASP-102102.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-1561,oxide,val,NaScO2,-3.10092,-3.071566343307495,0.02935365669250478,POSCAR-JVASP-1561.vasp,data_shared/oxide/structures/POSCAR-JVASP-1561.vasp,data_shared/oxide/manifests/pool.csv,4,True,False,False
JVASP-2544,oxide,val,KNbO3,-2.67937,-2.687166929244995,0.007796929244995088,POSCAR-JVASP-2544.vasp,data_shared/oxide/structures/POSCAR-JVASP-2544.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-52278,oxide,val,YUO4,-3.7382,-3.7811038494110107,0.042903849411010775,POSCAR-JVASP-52278.vasp,data_shared/oxide/structures/POSCAR-JVASP-52278.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-103323,oxide,val,YbCuO3,-1.70736,-1.7298763990402222,0.02251639904022218,POSCAR-JVASP-103323.vasp,data_shared/oxide/structures/POSCAR-JVASP-103323.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-103065,oxide,val,NaBi3I2O4,-1.31966,-1.3389694690704346,0.019309469070434515,POSCAR-JVASP-103065.vasp,data_shared/oxide/structures/POSCAR-JVASP-103065.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-101802,oxide,val,H4C6S2O,0.03896,0.025307804346084595,0.013652195653915407,POSCAR-JVASP-101802.vasp,data_shared/oxide/structures/POSCAR-JVASP-101802.vasp,data_shared/oxide/manifests/pool.csv,13,True,False,False
JVASP-43888,oxide,val,Li5FeOF5,-2.66074,-2.6644625663757324,0.003722566375732317,POSCAR-JVASP-43888.vasp,data_shared/oxide/structures/POSCAR-JVASP-43888.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-101256,oxide,val,LaCoO3,-2.47339,-2.4503798484802246,0.02301015151977559,POSCAR-JVASP-101256.vasp,data_shared/oxide/structures/POSCAR-JVASP-101256.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-105583,oxide,val,TiO2,-3.08953,-3.0858166217803955,0.0037133782196043796,POSCAR-JVASP-105583.vasp,data_shared/oxide/structures/POSCAR-JVASP-105583.vasp,data_shared/oxide/manifests/pool.csv,3,True,False,False
JVASP-48382,oxide,val,V4O5F7,-2.7225,-2.7339749336242676,0.011474933624267436,POSCAR-JVASP-48382.vasp,data_shared/oxide/structures/POSCAR-JVASP-48382.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-101955,oxide,val,CdH8C6O4,-0.50782,-0.5056769251823425,0.00214307481765752,POSCAR-JVASP-101955.vasp,data_shared/oxide/structures/POSCAR-JVASP-101955.vasp,data_shared/oxide/manifests/pool.csv,19,True,False,False
JVASP-104633,oxide,val,Ca3SiO,-1.6727,-1.6531271934509277,0.01957280654907234,POSCAR-JVASP-104633.vasp,data_shared/oxide/structures/POSCAR-JVASP-104633.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-106671,oxide,val,Ba2PuZnO6,-2.83753,-2.860539436340332,0.023009436340331924,POSCAR-JVASP-106671.vasp,data_shared/oxide/structures/POSCAR-JVASP-106671.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-1543,oxide,val,RbDyO2,-2.96938,-2.964601993560791,0.004778006439209115,POSCAR-JVASP-1543.vasp,data_shared/oxide/structures/POSCAR-JVASP-1543.vasp,data_shared/oxide/manifests/pool.csv,4,True,False,False
JVASP-101920,oxide,val,ZnH14C9O4,-0.41476,-0.41463518142700195,0.00012481857299806443,POSCAR-JVASP-101920.vasp,data_shared/oxide/structures/POSCAR-JVASP-101920.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-12879,oxide,val,Ba4P2O,-1.58254,-1.5795022249221802,0.003037775077819882,POSCAR-JVASP-12879.vasp,data_shared/oxide/structures/POSCAR-JVASP-12879.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-42352,oxide,val,HfCrO4,-2.87844,-2.8874330520629883,0.008993052062988394,POSCAR-JVASP-42352.vasp,data_shared/oxide/structures/POSCAR-JVASP-42352.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-103948,oxide,val,ZrH10C7O4,-0.54204,-0.5385354161262512,0.0035045838737487456,POSCAR-JVASP-103948.vasp,data_shared/oxide/structures/POSCAR-JVASP-103948.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-106858,oxide,val,NaO2,-0.86933,-0.9047611951828003,0.035431195182800246,POSCAR-JVASP-106858.vasp,data_shared/oxide/structures/POSCAR-JVASP-106858.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-103825,oxide,val,H4C9SO2,-0.03414,-0.07029227912425995,0.03615227912425995,POSCAR-JVASP-103825.vasp,data_shared/oxide/structures/POSCAR-JVASP-103825.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-55518,oxide,val,NaSbO3,-1.69317,-1.7147250175476074,0.021555017547607358,POSCAR-JVASP-55518.vasp,data_shared/oxide/structures/POSCAR-JVASP-55518.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-43661,oxide,val,Li4Mn3Co3Sn2O16,-1.79813,-1.7957396507263184,0.0023903492736816467,POSCAR-JVASP-43661.vasp,data_shared/oxide/structures/POSCAR-JVASP-43661.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-7884,oxide,val,Nd2NiO4,-2.75205,-2.770784378051758,0.018734378051757705,POSCAR-JVASP-7884.vasp,data_shared/oxide/structures/POSCAR-JVASP-7884.vasp,data_shared/oxide/manifests/pool.csv,7,True,False,False
JVASP-7887,oxide,val,CoO,-0.66065,-0.6644783616065979,0.003828361606597941,POSCAR-JVASP-7887.vasp,data_shared/oxide/structures/POSCAR-JVASP-7887.vasp,data_shared/oxide/manifests/pool.csv,2,True,False,False
JVASP-8406,oxide,val,BaAlCuAgO5,-1.41218,-1.437515139579773,0.02533513957977296,POSCAR-JVASP-8406.vasp,data_shared/oxide/structures/POSCAR-JVASP-8406.vasp,data_shared/oxide/manifests/pool.csv,9,True,False,False
JVASP-8036,oxide,val,BaSO4,-2.20562,-2.196028709411621,0.009591290588379042,POSCAR-JVASP-8036.vasp,data_shared/oxide/structures/POSCAR-JVASP-8036.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-8632,oxide,val,LaNiO2,-2.39198,-2.389446258544922,0.002533741455078342,POSCAR-JVASP-8632.vasp,data_shared/oxide/structures/POSCAR-JVASP-8632.vasp,data_shared/oxide/manifests/pool.csv,4,True,False,False
JVASP-11798,oxide,val,PrVO4,-3.17295,-3.147793769836426,0.025156230163574378,POSCAR-JVASP-11798.vasp,data_shared/oxide/structures/POSCAR-JVASP-11798.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-7876,oxide,val,BaEr2NiO5,-2.95525,-2.9500010013580322,0.005248998641967706,POSCAR-JVASP-7876.vasp,data_shared/oxide/structures/POSCAR-JVASP-7876.vasp,data_shared/oxide/manifests/pool.csv,9,True,False,False
JVASP-59573,oxide,val,Sr3NiIrO6,-2.10735,-2.1123228073120117,0.004972807312011884,POSCAR-JVASP-59573.vasp,data_shared/oxide/structures/POSCAR-JVASP-59573.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-52317,oxide,val,NaBeO2,-2.06827,-2.1304051876068115,0.06213518760681147,POSCAR-JVASP-52317.vasp,data_shared/oxide/structures/POSCAR-JVASP-52317.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-11803,oxide,val,Ba3Mn2O8,-2.52157,-2.5082321166992188,0.013337883300781339,POSCAR-JVASP-11803.vasp,data_shared/oxide/structures/POSCAR-JVASP-11803.vasp,data_shared/oxide/manifests/pool.csv,13,True,False,False
JVASP-9997,oxide,val,Ba2HoSbO6,-2.91823,-2.9215731620788574,0.0033431620788575422,POSCAR-JVASP-9997.vasp,data_shared/oxide/structures/POSCAR-JVASP-9997.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-8441,oxide,val,PbO2,-0.94312,-0.9386215806007385,0.004498419399261433,POSCAR-JVASP-8441.vasp,data_shared/oxide/structures/POSCAR-JVASP-8441.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-11145,oxide,val,Ba2MgUO6,-3.31955,-3.3648221492767334,0.0452721492767334,POSCAR-JVASP-11145.vasp,data_shared/oxide/structures/POSCAR-JVASP-11145.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-10937,oxide,val,MnO2,-1.77491,-1.7754218578338623,0.000511857833862317,POSCAR-JVASP-10937.vasp,data_shared/oxide/structures/POSCAR-JVASP-10937.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-52326,oxide,val,BiOF,-1.98651,-2.0050604343414307,0.018550434341430666,POSCAR-JVASP-52326.vasp,data_shared/oxide/structures/POSCAR-JVASP-52326.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-50663,oxide,val,Li3TiP2O8,-2.57457,-2.552934169769287,0.021635830230712916,POSCAR-JVASP-50663.vasp,data_shared/oxide/structures/POSCAR-JVASP-50663.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-9086,oxide,val,AgO,-0.19831,-0.1756037324666977,0.022706267533302293,POSCAR-JVASP-9086.vasp,data_shared/oxide/structures/POSCAR-JVASP-9086.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-11076,oxide,val,SnO2,-1.77306,-1.740591049194336,0.03246895080566414,POSCAR-JVASP-11076.vasp,data_shared/oxide/structures/POSCAR-JVASP-11076.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-55531,oxide,val,SrPbO3,-1.93349,-1.9482181072235107,0.014728107223510811,POSCAR-JVASP-55531.vasp,data_shared/oxide/structures/POSCAR-JVASP-55531.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-9410,oxide,val,CdGa2O4,-1.78745,-1.7819782495498657,0.005471750450134261,POSCAR-JVASP-9410.vasp,data_shared/oxide/structures/POSCAR-JVASP-9410.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-9938,oxide,val,Ca2YSbO5,-2.82856,-2.825251579284668,0.0033084207153319944,POSCAR-JVASP-9938.vasp,data_shared/oxide/structures/POSCAR-JVASP-9938.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-49659,oxide,val,Nb2Co2O9,-1.71539,-1.7576889991760254,0.04229899917602542,POSCAR-JVASP-49659.vasp,data_shared/oxide/structures/POSCAR-JVASP-49659.vasp,data_shared/oxide/manifests/pool.csv,26,True,False,False
JVASP-57383,oxide,val,Ba3Fe2Br2O5,-2.19732,-2.1888363361358643,0.008483663864135682,POSCAR-JVASP-57383.vasp,data_shared/oxide/structures/POSCAR-JVASP-57383.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-12791,oxide,val,Sc2Cu2O5,-2.37576,-2.341341495513916,0.03441850448608408,POSCAR-JVASP-12791.vasp,data_shared/oxide/structures/POSCAR-JVASP-12791.vasp,data_shared/oxide/manifests/pool.csv,36,True,False,False
