material_id,family,split,formula,target_formation_energy_peratom,pretrained_prediction,absolute_error,filename,structure_path,source_manifest,n_atoms,is_oxide,is_nitride,is_oxynitride
JVASP-36593,oxide,train,CaRhO3,-1.67314,-1.6697535514831543,0.0033864485168457747,POSCAR-JVASP-36593.vasp,data_shared/oxide/structures/POSCAR-JVASP-36593.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-59909,oxide,train,Li3Co4O8,-1.57564,-1.5759919881820679,0.0003519881820679416,POSCAR-JVASP-59909.vasp,data_shared/oxide/structures/POSCAR-JVASP-59909.vasp,data_shared/oxide/manifests/pool.csv,15,True,False,False
JVASP-9715,oxide,train,CaTl2O4,-1.50061,-1.4951869249343872,0.005423075065612792,POSCAR-JVASP-9715.vasp,data_shared/oxide/structures/POSCAR-JVASP-9715.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-43509,oxide,train,Sr2Ti6N2O11,-3.00251,-3.0060997009277344,0.0035897009277343628,POSCAR-JVASP-43509.vasp,data_shared/oxide/structures/POSCAR-JVASP-43509.vasp,data_shared/oxide/manifests/pool.csv,21,True,False,True
JVASP-12637,oxide,train,FeMoClO4,-1.61783,-1.6255383491516113,0.007708349151611227,POSCAR-JVASP-12637.vasp,data_shared/oxide/structures/POSCAR-JVASP-12637.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-36594,oxide,train,CaRuO3,-1.90817,-1.9090710878372192,0.0009010878372193165,POSCAR-JVASP-36594.vasp,data_shared/oxide/structures/POSCAR-JVASP-36594.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-11323,oxide,train,Ti3Zn2O8,-2.70773,-2.7112863063812256,0.0035563063812253937,POSCAR-JVASP-11323.vasp,data_shared/oxide/structures/POSCAR-JVASP-11323.vasp,data_shared/oxide/manifests/pool.csv,13,True,False,False
JVASP-12433,oxide,train,Sr2In2O5,-2.30485,-2.29976224899292,0.0050877510070801435,POSCAR-JVASP-12433.vasp,data_shared/oxide/structures/POSCAR-JVASP-12433.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-57833,oxide,train,TbMn2BiO6,-1.17461,-1.1642385721206665,0.010371427879333428,POSCAR-JVASP-57833.vasp,data_shared/oxide/structures/POSCAR-JVASP-57833.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-9519,oxide,train,MgSiNiO5,-2.08229,-2.078766345977783,0.003523654022216771,POSCAR-JVASP-9519.vasp,data_shared/oxide/structures/POSCAR-JVASP-9519.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-57549,oxide,train,Co2P2O7,-1.72086,-1.723028302192688,0.002168302192687932,POSCAR-JVASP-57549.vasp,data_shared/oxide/structures/POSCAR-JVASP-57549.vasp,data_shared/oxide/manifests/pool.csv,11,True,False,False
JVASP-10705,oxide,train,HgSeO4,-0.48949,-0.48440176248550415,0.00508823751449583,POSCAR-JVASP-10705.vasp,data_shared/oxide/structures/POSCAR-JVASP-10705.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-11545,oxide,train,Mg2Ni3O8,-1.52267,-1.520764708518982,0.0019052914810180344,POSCAR-JVASP-11545.vasp,data_shared/oxide/structures/POSCAR-JVASP-11545.vasp,data_shared/oxide/manifests/pool.csv,13,True,False,False
JVASP-59617,oxide,train,Nd2Ru2O7,-2.30767,-2.308687686920166,0.0010176869201661276,POSCAR-JVASP-59617.vasp,data_shared/oxide/structures/POSCAR-JVASP-59617.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-10915,oxide,train,MgBiAsO6,-1.32236,-1.3117464780807495,0.010613521919250468,POSCAR-JVASP-10915.vasp,data_shared/oxide/structures/POSCAR-JVASP-10915.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-43510,oxide,train,LiCoNiO4,-1.41721,-1.4289209842681885,0.011710984268188396,POSCAR-JVASP-43510.vasp,data_shared/oxide/structures/POSCAR-JVASP-43510.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-9716,oxide,train,BaTeO3,-2.08385,-2.0841732025146484,0.0003232025146484574,POSCAR-JVASP-9716.vasp,data_shared/oxide/structures/POSCAR-JVASP-9716.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-57994,oxide,train,Ni9O13,-0.73736,-0.7339136600494385,0.003446339950561539,POSCAR-JVASP-57994.vasp,data_shared/oxide/structures/POSCAR-JVASP-57994.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-36630,oxide,train,MgSiO3,-2.555,-2.5597081184387207,0.004708118438720543,POSCAR-JVASP-36630.vasp,data_shared/oxide/structures/POSCAR-JVASP-36630.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-20866,oxide,train,Be2SiO4,-2.99694,-2.9993858337402344,0.0024458337402344377,POSCAR-JVASP-20866.vasp,data_shared/oxide/structures/POSCAR-JVASP-20866.vasp,data_shared/oxide/manifests/pool.csv,42,True,False,False
JVASP-9432,oxide,train,CaGe2O5,-2.2424,-2.2424144744873047,1.4474487304738659e-05,POSCAR-JVASP-9432.vasp,data_shared/oxide/structures/POSCAR-JVASP-9432.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-30521,oxide,train,NiHO2,-0.86619,-0.8658573627471924,0.0003326372528076327,POSCAR-JVASP-30521.vasp,data_shared/oxide/structures/POSCAR-JVASP-30521.vasp,data_shared/oxide/manifests/pool.csv,4,True,False,False
JVASP-11324,oxide,train,Mg2Ti3O8,-3.16076,-3.163254976272583,0.002494976272583216,POSCAR-JVASP-11324.vasp,data_shared/oxide/structures/POSCAR-JVASP-11324.vasp,data_shared/oxide/manifests/pool.csv,13,True,False,False
JVASP-36631,oxide,train,MgRhO3,-1.03765,-1.0291571617126465,0.008492838287353477,POSCAR-JVASP-36631.vasp,data_shared/oxide/structures/POSCAR-JVASP-36631.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-9717,oxide,train,Rb3TaO8,-1.60478,-1.6092288494110107,0.004448849411010647,POSCAR-JVASP-9717.vasp,data_shared/oxide/structures/POSCAR-JVASP-9717.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-10158,oxide,train,Li4UO5,-2.7559,-2.7616162300109863,0.005716230010986312,POSCAR-JVASP-10158.vasp,data_shared/oxide/structures/POSCAR-JVASP-10158.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-58266,oxide,train,NaErPO4F,-3.13648,-3.1425955295562744,0.006115529556274257,POSCAR-JVASP-58266.vasp,data_shared/oxide/structures/POSCAR-JVASP-58266.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-9433,oxide,train,SrHfO3,-3.66475,-3.668966054916382,0.004216054916381662,POSCAR-JVASP-9433.vasp,data_shared/oxide/structures/POSCAR-JVASP-9433.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-79748,oxide,train,LiNiO2,-1.40942,-1.4136371612548828,0.004217161254882917,POSCAR-JVASP-79748.vasp,data_shared/oxide/structures/POSCAR-JVASP-79748.vasp,data_shared/oxide/manifests/pool.csv,4,True,False,False
JVASP-57627,oxide,train,Li8Bi2PdO10,-1.68224,-1.6791030168533325,0.003136983146667438,POSCAR-JVASP-57627.vasp,data_shared/oxide/structures/POSCAR-JVASP-57627.vasp,data_shared/oxide/manifests/pool.csv,21,True,False,False
JVASP-49888,oxide,train,LuCu2O4,-1.90467,-1.9040005207061768,0.0006694792938233274,POSCAR-JVASP-49888.vasp,data_shared/oxide/structures/POSCAR-JVASP-49888.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-43511,oxide,train,MgCoO3,-1.74912,-1.7420107126235962,0.007109287376403817,POSCAR-JVASP-43511.vasp,data_shared/oxide/structures/POSCAR-JVASP-43511.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-30522,oxide,train,MgTi4O9,-3.07704,-3.080430746078491,0.0033907460784909915,POSCAR-JVASP-30522.vasp,data_shared/oxide/structures/POSCAR-JVASP-30522.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-10916,oxide,train,V2O5,-2.39203,-2.390923023223877,0.0011069767761231475,POSCAR-JVASP-10916.vasp,data_shared/oxide/structures/POSCAR-JVASP-10916.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-12435,oxide,train,Li8PbO6,-1.89485,-1.8972285985946655,0.002378598594665604,POSCAR-JVASP-12435.vasp,data_shared/oxide/structures/POSCAR-JVASP-12435.vasp,data_shared/oxide/manifests/pool.csv,15,True,False,False
JVASP-10367,oxide,train,MgSn4O8,-1.68517,-1.6841317415237427,0.001038258476257381,POSCAR-JVASP-10367.vasp,data_shared/oxide/structures/POSCAR-JVASP-10367.vasp,data_shared/oxide/manifests/pool.csv,13,True,False,False
JVASP-11032,oxide,train,V4ZnO8,-2.29347,-2.2968623638153076,0.0033923638153074975,POSCAR-JVASP-11032.vasp,data_shared/oxide/structures/POSCAR-JVASP-11032.vasp,data_shared/oxide/manifests/pool.csv,13,True,False,False
JVASP-9955,oxide,train,ZnMo2O4,-1.71969,-1.7240248918533325,0.004334891853332579,POSCAR-JVASP-9955.vasp,data_shared/oxide/structures/POSCAR-JVASP-9955.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-11033,oxide,train,MgMn2O4,-1.99629,-1.9979681968688965,0.0016781968688965865,POSCAR-JVASP-11033.vasp,data_shared/oxide/structures/POSCAR-JVASP-11033.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-12638,oxide,train,Fe2GeO4,-1.39586,-1.394537091255188,0.0013229087448121124,POSCAR-JVASP-12638.vasp,data_shared/oxide/structures/POSCAR-JVASP-12638.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-11601,oxide,train,Al2CoO4,-2.59261,-2.5934159755706787,0.0008059755706786298,POSCAR-JVASP-11601.vasp,data_shared/oxide/structures/POSCAR-JVASP-11601.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-9178,oxide,train,ZrO2,-3.6251,-3.6311216354370117,0.006021635437011508,POSCAR-JVASP-9178.vasp,data_shared/oxide/structures/POSCAR-JVASP-9178.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-9719,oxide,train,TlPd3O4,-0.73155,-0.733508288860321,0.0019582888603210113,POSCAR-JVASP-9719.vasp,data_shared/oxide/structures/POSCAR-JVASP-9719.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-11034,oxide,train,MgCr2O4,-2.23055,-2.2309327125549316,0.00038271255493160794,POSCAR-JVASP-11034.vasp,data_shared/oxide/structures/POSCAR-JVASP-11034.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-49889,oxide,train,BaTaO3,-3.12408,-3.130403995513916,0.0063239955139158255,POSCAR-JVASP-49889.vasp,data_shared/oxide/structures/POSCAR-JVASP-49889.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-57246,oxide,train,Na3Co2SbO6,-1.48349,-1.4847095012664795,0.0012195012664795168,POSCAR-JVASP-57246.vasp,data_shared/oxide/structures/POSCAR-JVASP-57246.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-10368,oxide,train,ZnBi4O8,-0.98738,-0.9812051653862,0.006174834613800084,POSCAR-JVASP-10368.vasp,data_shared/oxide/structures/POSCAR-JVASP-10368.vasp,data_shared/oxide/manifests/pool.csv,13,True,False,False
JVASP-57836,oxide,train,Nd3UCl3O6,-3.27194,-3.2737741470336914,0.0018341470336915577,POSCAR-JVASP-57836.vasp,data_shared/oxide/structures/POSCAR-JVASP-57836.vasp,data_shared/oxide/manifests/pool.csv,26,True,False,False
JVASP-49684,oxide,train,ZnCoO3,-1.17771,-1.1708632707595825,0.006846729240417515,POSCAR-JVASP-49684.vasp,data_shared/oxide/structures/POSCAR-JVASP-49684.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-9974,oxide,train,Ba2YSbO6,-2.9162,-2.9192652702331543,0.0030652702331543935,POSCAR-JVASP-9974.vasp,data_shared/oxide/structures/POSCAR-JVASP-9974.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-36634,oxide,train,MnZnO3,-1.21541,-1.2108253240585327,0.0045846759414673866,POSCAR-JVASP-36634.vasp,data_shared/oxide/structures/POSCAR-JVASP-36634.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-9355,oxide,train,Ba2AlCu3O8,-1.57408,-1.5709567070007324,0.003123292999267502,POSCAR-JVASP-9355.vasp,data_shared/oxide/structures/POSCAR-JVASP-9355.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-9975,oxide,train,K2CaC2O6,-2.16018,-2.1606040000915527,0.0004240000915527453,POSCAR-JVASP-9975.vasp,data_shared/oxide/structures/POSCAR-JVASP-9975.vasp,data_shared/oxide/manifests/pool.csv,11,True,False,False
JVASP-29795,oxide,train,AlH3O3,-1.83208,-1.8353885412216187,0.0033085412216187216,POSCAR-JVASP-29795.vasp,data_shared/oxide/structures/POSCAR-JVASP-29795.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-81499,oxide,train,AgBrO2,-0.07101,-0.06989046931266785,0.001119530687332157,POSCAR-JVASP-81499.vasp,data_shared/oxide/structures/POSCAR-JVASP-81499.vasp,data_shared/oxide/manifests/pool.csv,4,True,False,False
JVASP-57508,oxide,train,SeO2,-0.72695,-0.7184231281280518,0.008526871871948227,POSCAR-JVASP-57508.vasp,data_shared/oxide/structures/POSCAR-JVASP-57508.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-49685,oxide,train,AlCoO3,-2.06229,-2.0651118755340576,0.0028218755340576607,POSCAR-JVASP-49685.vasp,data_shared/oxide/structures/POSCAR-JVASP-49685.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-49195,oxide,train,Sr2YRuO6,-2.71524,-2.7172250747680664,0.0019850747680663083,POSCAR-JVASP-49195.vasp,data_shared/oxide/structures/POSCAR-JVASP-49195.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-36407,oxide,train,SrO,-2.64361,-2.646470069885254,0.002860069885254113,POSCAR-JVASP-36407.vasp,data_shared/oxide/structures/POSCAR-JVASP-36407.vasp,data_shared/oxide/manifests/pool.csv,2,True,False,False
JVASP-10307,oxide,train,CaCo2O4,-1.69133,-1.6914153099060059,8.53099060058593e-05,POSCAR-JVASP-10307.vasp,data_shared/oxide/structures/POSCAR-JVASP-10307.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-49893,oxide,train,LuBi3O6,-1.9699,-1.966423749923706,0.0034762500762939297,POSCAR-JVASP-49893.vasp,data_shared/oxide/structures/POSCAR-JVASP-49893.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-49690,oxide,train,MnAlO3,-2.38291,-2.383434772491455,0.0005247724914552165,POSCAR-JVASP-49690.vasp,data_shared/oxide/structures/POSCAR-JVASP-49690.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-9956,oxide,train,MgCr2O4,-2.30709,-2.316039562225342,0.008949562225341712,POSCAR-JVASP-9956.vasp,data_shared/oxide/structures/POSCAR-JVASP-9956.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-10533,oxide,train,MgTa2O6,-3.10344,-3.106564998626709,0.003124998626709008,POSCAR-JVASP-10533.vasp,data_shared/oxide/structures/POSCAR-JVASP-10533.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-49196,oxide,train,SrNb6O16,-2.80206,-2.790724992752075,0.0113350072479248,POSCAR-JVASP-49196.vasp,data_shared/oxide/structures/POSCAR-JVASP-49196.vasp,data_shared/oxide/manifests/pool.csv,23,True,False,False
JVASP-10664,oxide,train,LiDyO2,-3.16115,-3.1633620262145996,0.002212026214599483,POSCAR-JVASP-10664.vasp,data_shared/oxide/structures/POSCAR-JVASP-10664.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-9525,oxide,train,Zn2Ni3O8,-1.07892,-1.0792838335037231,0.00036383350372304335,POSCAR-JVASP-9525.vasp,data_shared/oxide/structures/POSCAR-JVASP-9525.vasp,data_shared/oxide/manifests/pool.csv,13,True,False,False
JVASP-13834,oxide,train,Ba2YCu4O8,-1.5858,-1.5869920253753662,0.0011920253753661125,POSCAR-JVASP-13834.vasp,data_shared/oxide/structures/POSCAR-JVASP-13834.vasp,data_shared/oxide/manifests/pool.csv,15,True,False,False
JVASP-49197,oxide,train,Li6ZnO4,-1.98775,-1.9908621311187744,0.003112131118774508,POSCAR-JVASP-49197.vasp,data_shared/oxide/structures/POSCAR-JVASP-49197.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
JVASP-12639,oxide,train,BaDyFe2O5,-2.35792,-2.3588926792144775,0.0009726792144775231,POSCAR-JVASP-12639.vasp,data_shared/oxide/structures/POSCAR-JVASP-12639.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-36596,oxide,train,SnHgO3,-0.84219,-0.8422327637672424,4.276376724243747e-05,POSCAR-JVASP-36596.vasp,data_shared/oxide/structures/POSCAR-JVASP-36596.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-9721,oxide,train,ErTaO4,-3.52323,-3.5271592140197754,0.003929214019775529,POSCAR-JVASP-9721.vasp,data_shared/oxide/structures/POSCAR-JVASP-9721.vasp,data_shared/oxide/manifests/pool.csv,12,True,False,False
JVASP-49567,oxide,train,MgMo6O16,-1.94616,-1.9412317276000977,0.004928272399902234,POSCAR-JVASP-49567.vasp,data_shared/oxide/structures/POSCAR-JVASP-49567.vasp,data_shared/oxide/manifests/pool.csv,23,True,False,False
JVASP-49200,oxide,train,NaNb3O8,-2.69051,-2.6967954635620117,0.0062854635620115396,POSCAR-JVASP-49200.vasp,data_shared/oxide/structures/POSCAR-JVASP-49200.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-27654,oxide,train,Mn3Zn2O8,-1.76384,-1.7652469873428345,0.0014069873428343982,POSCAR-JVASP-27654.vasp,data_shared/oxide/structures/POSCAR-JVASP-27654.vasp,data_shared/oxide/manifests/pool.csv,26,True,False,False
JVASP-50442,oxide,train,K2Sr2O3,-2.16409,-2.1613504886627197,0.0027395113372801205,POSCAR-JVASP-50442.vasp,data_shared/oxide/structures/POSCAR-JVASP-50442.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-10369,oxide,train,CaBi4O8,-1.31602,-1.3100366592407227,0.005983340759277311,POSCAR-JVASP-10369.vasp,data_shared/oxide/structures/POSCAR-JVASP-10369.vasp,data_shared/oxide/manifests/pool.csv,13,True,False,False
JVASP-49201,oxide,train,NaTa3O8,-2.97472,-2.974792957305908,7.295730590817229e-05,POSCAR-JVASP-49201.vasp,data_shared/oxide/structures/POSCAR-JVASP-49201.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-52139,oxide,train,Co5SbO8,-1.08835,-1.0881714820861816,0.00017851791381828797,POSCAR-JVASP-52139.vasp,data_shared/oxide/structures/POSCAR-JVASP-52139.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-12074,oxide,train,TiClO,-2.46178,-2.4610095024108887,0.0007704975891114074,POSCAR-JVASP-12074.vasp,data_shared/oxide/structures/POSCAR-JVASP-12074.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-49568,oxide,train,ScMo3O8,-2.36089,-2.356259822845459,0.004630177154540949,POSCAR-JVASP-49568.vasp,data_shared/oxide/structures/POSCAR-JVASP-49568.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,False
JVASP-9206,oxide,train,CaNiO2,-1.84613,-1.8500947952270508,0.0039647952270507325,POSCAR-JVASP-9206.vasp,data_shared/oxide/structures/POSCAR-JVASP-9206.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-9957,oxide,train,ZnCo2O4,-1.18059,-1.1745611429214478,0.006028857078552274,POSCAR-JVASP-9957.vasp,data_shared/oxide/structures/POSCAR-JVASP-9957.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-49203,oxide,train,Sr2CaUO6,-3.42169,-3.4212124347686768,0.00047756523132314044,POSCAR-JVASP-49203.vasp,data_shared/oxide/structures/POSCAR-JVASP-49203.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-11602,oxide,train,Al2FeO4,-2.54274,-2.5421178340911865,0.0006221659088132547,POSCAR-JVASP-11602.vasp,data_shared/oxide/structures/POSCAR-JVASP-11602.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-49579,oxide,train,Ca5Sc2Co2O12,-2.75192,-2.752443790435791,0.0005237904357908718,POSCAR-JVASP-49579.vasp,data_shared/oxide/structures/POSCAR-JVASP-49579.vasp,data_shared/oxide/manifests/pool.csv,21,True,False,False
JVASP-10971,oxide,train,Ba2YTaO6,-3.44661,-3.4514527320861816,0.004842732086181467,POSCAR-JVASP-10971.vasp,data_shared/oxide/structures/POSCAR-JVASP-10971.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-12640,oxide,train,FePO4,-1.84677,-1.84634530544281,0.00042469455718996407,POSCAR-JVASP-12640.vasp,data_shared/oxide/structures/POSCAR-JVASP-12640.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-50444,oxide,train,Tm2TeO6,-2.7162,-2.7163100242614746,0.00011002426147443956,POSCAR-JVASP-50444.vasp,data_shared/oxide/structures/POSCAR-JVASP-50444.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-38010,oxide,train,NaAgC2O4,-1.20318,-1.200406789779663,0.0027732102203368303,POSCAR-JVASP-38010.vasp,data_shared/oxide/structures/POSCAR-JVASP-38010.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-11999,oxide,train,TiBrO,-2.27384,-2.276524543762207,0.00268454376220717,POSCAR-JVASP-11999.vasp,data_shared/oxide/structures/POSCAR-JVASP-11999.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
JVASP-49581,oxide,train,YCoO3,-2.54417,-2.547698497772217,0.0035284977722169764,POSCAR-JVASP-49581.vasp,data_shared/oxide/structures/POSCAR-JVASP-49581.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
JVASP-9977,oxide,train,Sr3GaO4F,-3.01082,-3.0117549896240234,0.0009349896240236077,POSCAR-JVASP-9977.vasp,data_shared/oxide/structures/POSCAR-JVASP-9977.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-34353,oxide,train,TiMn2O4,-2.17994,-2.176650047302246,0.003289952697754117,POSCAR-JVASP-34353.vasp,data_shared/oxide/structures/POSCAR-JVASP-34353.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
JVASP-9203,oxide,train,Ba2AlNi3O8,-1.73816,-1.7367326021194458,0.0014273978805541265,POSCAR-JVASP-9203.vasp,data_shared/oxide/structures/POSCAR-JVASP-9203.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-10370,oxide,train,CaSb4O8,-1.35169,-1.342895746231079,0.008794253768920957,POSCAR-JVASP-10370.vasp,data_shared/oxide/structures/POSCAR-JVASP-10370.vasp,data_shared/oxide/manifests/pool.csv,13,True,False,False
JVASP-36751,oxide,train,LaAuO2,-2.37233,-2.371551513671875,0.0007784863281248278,POSCAR-JVASP-36751.vasp,data_shared/oxide/structures/POSCAR-JVASP-36751.vasp,data_shared/oxide/manifests/pool.csv,4,True,False,False
JVASP-30583,oxide,train,MnO2,-1.40157,-1.4028327465057373,0.0012627465057373222,POSCAR-JVASP-30583.vasp,data_shared/oxide/structures/POSCAR-JVASP-30583.vasp,data_shared/oxide/manifests/pool.csv,3,True,False,False
JVASP-10921,oxide,train,CaFe2Si4O12,-2.47791,-2.476144313812256,0.0017656861877441976,POSCAR-JVASP-10921.vasp,data_shared/oxide/structures/POSCAR-JVASP-10921.vasp,data_shared/oxide/manifests/pool.csv,19,True,False,False
JVASP-57843,oxide,train,Y2O3,-3.83301,-3.834200382232666,0.0011903822326662095,POSCAR-JVASP-57843.vasp,data_shared/oxide/structures/POSCAR-JVASP-57843.vasp,data_shared/oxide/manifests/pool.csv,15,True,False,False
JVASP-51014,oxide,train,CrHO2,-1.71673,-1.72538161277771,0.008651612777709872,POSCAR-JVASP-51014.vasp,data_shared/oxide/structures/POSCAR-JVASP-51014.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-1139,oxide,train,LaAlO3,-3.61685,-3.6184792518615723,0.0016292518615723672,POSCAR-JVASP-1139.vasp,data_shared/oxide/structures/POSCAR-JVASP-1139.vasp,data_shared/oxide/manifests/pool.csv,10,True,False,False
JVASP-36636,oxide,train,SrGeO3,-2.40905,-2.4093358516693115,0.0002858516693113877,POSCAR-JVASP-36636.vasp,data_shared/oxide/structures/POSCAR-JVASP-36636.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-12641,oxide,train,NaFeO2,-1.4944,-1.4893569946289062,0.005043005371093701,POSCAR-JVASP-12641.vasp,data_shared/oxide/structures/POSCAR-JVASP-12641.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-9958,oxide,train,MgCo2O4,-1.6197,-1.6218234300613403,0.0021234300613404145,POSCAR-JVASP-9958.vasp,data_shared/oxide/structures/POSCAR-JVASP-9958.vasp,data_shared/oxide/manifests/pool.csv,14,True,False,False
JVASP-36597,oxide,train,HgOsO3,-0.5608,-0.5591099262237549,0.0016900737762450824,POSCAR-JVASP-36597.vasp,data_shared/oxide/structures/POSCAR-JVASP-36597.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
JVASP-12642,oxide,train,TiFe2O5,-1.97019,-1.9670460224151611,0.003143977584838975,POSCAR-JVASP-12642.vasp,data_shared/oxide/structures/POSCAR-JVASP-12642.vasp,data_shared/oxide/manifests/pool.csv,16,True,False,False
JVASP-9225,oxide,train,MgSb2O6,-1.76142,-1.7603349685668945,0.0010850314331054545,POSCAR-JVASP-9225.vasp,data_shared/oxide/structures/POSCAR-JVASP-9225.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-10315,oxide,train,TiGe2O6,-2.18551,-2.1870765686035156,0.0015665686035157833,POSCAR-JVASP-10315.vasp,data_shared/oxide/structures/POSCAR-JVASP-10315.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-36188,oxide,train,BaO,-2.72267,-2.7225308418273926,0.00013915817260734542,POSCAR-JVASP-36188.vasp,data_shared/oxide/structures/POSCAR-JVASP-36188.vasp,data_shared/oxide/manifests/pool.csv,4,True,False,False
JVASP-34359,oxide,train,Rb2PdN2Cl2O4,-0.97631,-0.9679479598999023,0.008362040100097667,POSCAR-JVASP-34359.vasp,data_shared/oxide/structures/POSCAR-JVASP-34359.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,True
JVASP-10316,oxide,train,SnGe2O6,-1.67115,-1.6681694984436035,0.0029805015563963977,POSCAR-JVASP-10316.vasp,data_shared/oxide/structures/POSCAR-JVASP-10316.vasp,data_shared/oxide/manifests/pool.csv,18,True,False,False
JVASP-43926,oxide,train,Li4Cr3Co3Sn2O16,-1.86032,-1.8575949668884277,0.0027250331115722393,POSCAR-JVASP-43926.vasp,data_shared/oxide/structures/POSCAR-JVASP-43926.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
