jid,split,target,target_key_used,filename,formula,n_atoms,elements,unique_elements,has_O,has_N,is_oxide,is_nitride,is_oxynitride
JVASP-60701,train,-2.12105,formation_energy_peratom,POSCAR-JVASP-60701.vasp,ZnWO4,12,Zn;Zn;W;W;O;O;O;O;O;O;O;O,O;W;Zn,True,False,True,False,False
JVASP-19409,train,-1.72702,formation_energy_peratom,POSCAR-JVASP-19409.vasp,TaZn2CuO6,20,Ta;Ta;Zn;Zn;Zn;Zn;Cu;Cu;O;O;O;O;O;O;O;O;O;O;O;O,Cu;O;Ta;Zn,True,False,True,False,False
JVASP-29408,train,-1.4844,formation_energy_peratom,POSCAR-JVASP-29408.vasp,Pb2SO5,16,Pb;Pb;Pb;Pb;S;S;O;O;O;O;O;O;O;O;O;O,O;Pb;S,True,False,True,False,False
JVASP-7994,train,0.089,formation_energy_peratom,POSCAR-JVASP-7994.vasp,HgO2,3,Hg;O;O,Hg;O,True,False,True,False,False
JVASP-48611,train,-2.34126,formation_energy_peratom,POSCAR-JVASP-48611.vasp,Li7MnO3F3,14,Li;Li;Li;Li;Li;Li;Li;Mn;O;O;O;F;F;F,F;Li;Mn;O,True,False,True,False,False
JVASP-13025,train,-1.93993,formation_energy_peratom,POSCAR-JVASP-13025.vasp,Ga4GeO8,13,Ga;Ga;Ga;Ga;Ge;O;O;O;O;O;O;O;O,Ga;Ge;O,True,False,True,False,False
JVASP-51397,train,-2.15106,formation_energy_peratom,POSCAR-JVASP-51397.vasp,V2Zn2O7,11,V;V;Zn;Zn;O;O;O;O;O;O;O,O;V;Zn,True,False,True,False,False
JVASP-21295,train,-2.82454,formation_energy_peratom,POSCAR-JVASP-21295.vasp,MgTiSi2O6,20,Mg;Mg;Ti;Ti;Si;Si;Si;Si;O;O;O;O;O;O;O;O;O;O;O;O,Mg;O;Si;Ti,True,False,True,False,False
JVASP-8641,train,-1.13191,formation_energy_peratom,POSCAR-JVASP-8641.vasp,MnH2O2,5,Mn;H;H;O;O,H;Mn;O,True,False,True,False,False
JVASP-57945,train,-1.66721,formation_energy_peratom,POSCAR-JVASP-57945.vasp,Mn4ZnO8,13,Mn;Mn;Mn;Mn;Zn;O;O;O;O;O;O;O;O,Mn;O;Zn,True,False,True,False,False
JVASP-19110,train,-3.0134,formation_energy_peratom,POSCAR-JVASP-19110.vasp,MgSiO3,20,Mg;Mg;Mg;Mg;Si;Si;Si;Si;O;O;O;O;O;O;O;O;O;O;O;O,Mg;O;Si,True,False,True,False,False
JVASP-32451,train,-0.69296,formation_energy_peratom,POSCAR-JVASP-32451.vasp,H5CNO2,18,H;H;H;H;H;H;H;H;H;H;C;C;N;N;O;O;O;O,C;H;N;O,True,True,True,False,True
JVASP-50134,train,-1.65134,formation_energy_peratom,POSCAR-JVASP-50134.vasp,Li2CuSnO4,8,Li;Li;Cu;Sn;O;O;O;O,Cu;Li;O;Sn,True,False,True,False,False
JVASP-49812,train,-0.37348,formation_energy_peratom,POSCAR-JVASP-49812.vasp,CdAg2O4,14,Cd;Cd;Ag;Ag;Ag;Ag;O;O;O;O;O;O;O;O,Ag;Cd;O,True,False,True,False,False
JVASP-8377,train,-1.93732,formation_energy_peratom,POSCAR-JVASP-8377.vasp,LiMn2O4,7,Li;Mn;Mn;O;O;O;O,Li;Mn;O,True,False,True,False,False
JVASP-53587,train,-3.14043,formation_energy_peratom,POSCAR-JVASP-53587.vasp,Al11NO15,27,Al;Al;Al;Al;Al;Al;Al;Al;Al;Al;Al;N;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Al;N;O,True,True,True,False,True
JVASP-8706,train,-2.44528,formation_energy_peratom,POSCAR-JVASP-8706.vasp,YAuO2,8,Y;Y;Au;Au;O;O;O;O,Au;O;Y,True,False,True,False,False
JVASP-21296,train,-2.94342,formation_energy_peratom,POSCAR-JVASP-21296.vasp,CaTiSi2O6,20,Ca;Ca;Ti;Ti;Si;Si;Si;Si;O;O;O;O;O;O;O;O;O;O;O;O,Ca;O;Si;Ti,True,False,True,False,False
JVASP-30145,train,-1.36501,formation_energy_peratom,POSCAR-JVASP-30145.vasp,CoPH6O6F,30,Co;Co;P;P;H;H;H;H;H;H;H;H;H;H;H;H;O;O;O;O;O;O;O;O;O;O;O;O;F;F,Co;F;H;O;P,True,False,True,False,False
JVASP-30201,train,-2.45439,formation_energy_peratom,POSCAR-JVASP-30201.vasp,Mg2SnO4,14,Mg;Mg;Mg;Mg;Sn;Sn;O;O;O;O;O;O;O;O,Mg;O;Sn,True,False,True,False,False
JVASP-52306,train,-3.60091,formation_energy_peratom,POSCAR-JVASP-52306.vasp,Sc2TiO5,16,Sc;Sc;Sc;Sc;Ti;Ti;O;O;O;O;O;O;O;O;O;O,O;Sc;Ti,True,False,True,False,False
JVASP-55752,train,-0.7384,formation_energy_peratom,POSCAR-JVASP-55752.vasp,K2CoPbN6O12,22,K;K;Co;Pb;N;N;N;N;N;N;O;O;O;O;O;O;O;O;O;O;O;O,Co;K;N;O;Pb,True,True,True,False,True
JVASP-12663,train,-2.04042,formation_energy_peratom,POSCAR-JVASP-12663.vasp,V2Pb3O8,13,V;V;Pb;Pb;Pb;O;O;O;O;O;O;O;O,O;Pb;V,True,False,True,False,False
JVASP-50984,train,-2.00218,formation_energy_peratom,POSCAR-JVASP-50984.vasp,PrH3O3,14,Pr;Pr;H;H;H;H;H;H;O;O;O;O;O;O,H;O;Pr,True,False,True,False,False
JVASP-21297,train,-2.56387,formation_energy_peratom,POSCAR-JVASP-21297.vasp,CaCuSi2O6,20,Ca;Ca;Cu;Cu;Si;Si;Si;Si;O;O;O;O;O;O;O;O;O;O;O;O,Ca;Cu;O;Si,True,False,True,False,False
JVASP-12605,train,-1.09708,formation_energy_peratom,POSCAR-JVASP-12605.vasp,CoTePb2O6,10,Co;Te;Pb;Pb;O;O;O;O;O;O,Co;O;Pb;Te,True,False,True,False,False
JVASP-49813,train,-3.71936,formation_energy_peratom,POSCAR-JVASP-49813.vasp,Sc2O3,10,Sc;Sc;Sc;Sc;O;O;O;O;O;O,O;Sc,True,False,True,False,False
JVASP-7873,train,-1.23092,formation_energy_peratom,POSCAR-JVASP-7873.vasp,Na5CoSO2,9,Na;Na;Na;Na;Na;Co;S;O;O,Co;Na;O;S,True,False,True,False,False
JVASP-12665,train,-2.17445,formation_energy_peratom,POSCAR-JVASP-12665.vasp,VInO4,12,V;V;In;In;O;O;O;O;O;O;O;O,In;O;V,True,False,True,False,False
JVASP-55753,train,-2.54305,formation_energy_peratom,POSCAR-JVASP-55753.vasp,DyCoO3,20,Dy;Dy;Dy;Dy;Co;Co;Co;Co;O;O;O;O;O;O;O;O;O;O;O;O,Co;Dy;O,True,False,True,False,False
JVASP-49402,train,-1.80266,formation_energy_peratom,POSCAR-JVASP-49402.vasp,Zn2Hg2OF6,22,Zn;Zn;Zn;Zn;Hg;Hg;Hg;Hg;O;O;F;F;F;F;F;F;F;F;F;F;F;F,F;Hg;O;Zn,True,False,True,False,False
JVASP-7874,train,-3.12543,formation_energy_peratom,POSCAR-JVASP-7874.vasp,LaVO3,5,La;V;O;O;O,La;O;V,True,False,True,False,False
JVASP-8414,train,-2.19622,formation_energy_peratom,POSCAR-JVASP-8414.vasp,BaYCoCuO5,9,Ba;Y;Co;Cu;O;O;O;O;O,Ba;Co;Cu;O;Y,True,False,True,False,False
JVASP-29737,train,-2.25768,formation_energy_peratom,POSCAR-JVASP-29737.vasp,V2PbO6,36,V;V;V;V;V;V;V;V;Pb;Pb;Pb;Pb;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,O;Pb;V,True,False,True,False,False
JVASP-47883,train,-1.63985,formation_energy_peratom,POSCAR-JVASP-47883.vasp,Li4Mn2Ni3O10,19,Li;Li;Li;Li;Mn;Mn;Ni;Ni;Ni;O;O;O;O;O;O;O;O;O;O,Li;Mn;Ni;O,True,False,True,False,False
JVASP-21298,train,-2.44553,formation_energy_peratom,POSCAR-JVASP-21298.vasp,MgCuSi2O6,20,Mg;Mg;Cu;Cu;Si;Si;Si;Si;O;O;O;O;O;O;O;O;O;O;O;O,Cu;Mg;O;Si,True,False,True,False,False
JVASP-52874,train,-1.46864,formation_energy_peratom,POSCAR-JVASP-52874.vasp,BaH4Br2O2,18,Ba;Ba;H;H;H;H;H;H;H;H;Br;Br;Br;Br;O;O;O;O,Ba;Br;H;O,True,False,True,False,False
JVASP-8253,train,-0.98197,formation_energy_peratom,POSCAR-JVASP-8253.vasp,CoO2,6,Co;Co;O;O;O;O,Co;O,True,False,True,False,False
JVASP-54726,train,-2.05654,formation_energy_peratom,POSCAR-JVASP-54726.vasp,YH3O3,14,Y;Y;H;H;H;H;H;H;O;O;O;O;O;O,H;O;Y,True,False,True,False,False
JVASP-33058,train,-0.42206,formation_energy_peratom,POSCAR-JVASP-33058.vasp,HOF,12,H;H;H;H;O;O;O;O;F;F;F;F,F;H;O,True,False,True,False,False
JVASP-29785,train,-2.29297,formation_energy_peratom,POSCAR-JVASP-29785.vasp,AlHO2,8,Al;Al;H;H;O;O;O;O,Al;H;O,True,False,True,False,False
JVASP-8609,train,-2.27662,formation_energy_peratom,POSCAR-JVASP-8609.vasp,Sr2CoCl2O2,7,Sr;Sr;Co;Cl;Cl;O;O,Cl;Co;O;Sr,True,False,True,False,False
JVASP-21299,train,-2.676,formation_energy_peratom,POSCAR-JVASP-21299.vasp,CaSi2SnO6,20,Ca;Ca;Si;Si;Si;Si;Sn;Sn;O;O;O;O;O;O;O;O;O;O;O;O,Ca;O;Si;Sn,True,False,True,False,False
JVASP-50783,train,-1.66423,formation_energy_peratom,POSCAR-JVASP-50783.vasp,Li4H3BrO3,22,Li;Li;Li;Li;Li;Li;Li;Li;H;H;H;H;H;H;Br;Br;O;O;O;O;O;O,Br;H;Li;O,True,False,True,False,False
JVASP-50889,train,-2.92942,formation_energy_peratom,POSCAR-JVASP-50889.vasp,NaSmO2,8,Na;Na;Sm;Sm;O;O;O;O,Na;O;Sm,True,False,True,False,False
JVASP-48155,train,-1.85046,formation_energy_peratom,POSCAR-JVASP-48155.vasp,MgFe2O4,14,Mg;Mg;Fe;Fe;Fe;Fe;O;O;O;O;O;O;O;O,Fe;Mg;O,True,False,True,False,False
JVASP-21300,train,-2.58742,formation_energy_peratom,POSCAR-JVASP-21300.vasp,MgSi2SnO6,20,Mg;Mg;Si;Si;Si;Si;Sn;Sn;O;O;O;O;O;O;O;O;O;O;O;O,Mg;O;Si;Sn,True,False,True,False,False
JVASP-50518,train,-3.13982,formation_energy_peratom,POSCAR-JVASP-50518.vasp,TiO2,24,Ti;Ti;Ti;Ti;Ti;Ti;Ti;Ti;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,O;Ti,True,False,True,False,False
JVASP-57951,train,-1.64706,formation_energy_peratom,POSCAR-JVASP-57951.vasp,YCu3Sn4O12,20,Y;Cu;Cu;Cu;Sn;Sn;Sn;Sn;O;O;O;O;O;O;O;O;O;O;O;O,Cu;O;Sn;Y,True,False,True,False,False
JVASP-30150,train,-2.651,formation_energy_peratom,POSCAR-JVASP-30150.vasp,Ti3V2O9,28,Ti;Ti;Ti;Ti;Ti;Ti;V;V;V;V;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,O;Ti;V,True,False,True,False,False
JVASP-50839,train,-3.60063,formation_energy_peratom,POSCAR-JVASP-50839.vasp,YZr5O11,17,Y;Zr;Zr;Zr;Zr;Zr;O;O;O;O;O;O;O;O;O;O;O,O;Y;Zr,True,False,True,False,False
JVASP-8610,train,-2.35437,formation_energy_peratom,POSCAR-JVASP-8610.vasp,NdCoO3,5,Nd;Co;O;O;O,Co;Nd;O,True,False,True,False,False
JVASP-20780,train,-1.11171,formation_energy_peratom,POSCAR-JVASP-20780.vasp,Rb2O3,20,Rb;Rb;Rb;Rb;Rb;Rb;Rb;Rb;O;O;O;O;O;O;O;O;O;O;O;O,O;Rb,True,False,True,False,False
JVASP-48613,train,-2.19432,formation_energy_peratom,POSCAR-JVASP-48613.vasp,CrPO4,24,Cr;Cr;Cr;Cr;P;P;P;P;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Cr;O;P,True,False,True,False,False
JVASP-12567,train,-2.37871,formation_energy_peratom,POSCAR-JVASP-12567.vasp,Mg3Si2H4O9,18,Mg;Mg;Mg;Si;Si;H;H;H;H;O;O;O;O;O;O;O;O;O,H;Mg;O;Si,True,False,True,False,False
JVASP-19055,train,-3.09368,formation_energy_peratom,POSCAR-JVASP-19055.vasp,Ba5Nb4O15,24,Ba;Ba;Ba;Ba;Ba;Nb;Nb;Nb;Nb;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Ba;Nb;O,True,False,True,False,False
JVASP-19112,train,-3.03564,formation_energy_peratom,POSCAR-JVASP-19112.vasp,CaSiO3,20,Ca;Ca;Ca;Ca;Si;Si;Si;Si;O;O;O;O;O;O;O;O;O;O;O;O,Ca;O;Si,True,False,True,False,False
JVASP-7799,train,-1.3852,formation_energy_peratom,POSCAR-JVASP-7799.vasp,Ba2Zn3As2O2,9,Ba;Ba;Zn;Zn;Zn;As;As;O;O,As;Ba;O;Zn,True,False,True,False,False
JVASP-53229,train,-2.9951,formation_energy_peratom,POSCAR-JVASP-53229.vasp,KCaNb2O6F,22,K;K;Ca;Ca;Nb;Nb;Nb;Nb;O;O;O;O;O;O;O;O;O;O;O;O;F;F,Ca;F;K;Nb;O,True,False,True,False,False
JVASP-29411,train,-1.89108,formation_energy_peratom,POSCAR-JVASP-29411.vasp,Tm2Te5O13,40,Tm;Tm;Tm;Tm;Te;Te;Te;Te;Te;Te;Te;Te;Te;Te;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,O;Te;Tm,True,False,True,False,False
JVASP-45320,train,-2.24896,formation_energy_peratom,POSCAR-JVASP-45320.vasp,LiInP2O7,22,Li;Li;In;In;P;P;P;P;O;O;O;O;O;O;O;O;O;O;O;O;O;O,In;Li;O;P,True,False,True,False,False
JVASP-52876,train,-1.04841,formation_energy_peratom,POSCAR-JVASP-52876.vasp,NaH3Se2O6,24,Na;Na;H;H;H;H;H;H;Se;Se;Se;Se;O;O;O;O;O;O;O;O;O;O;O;O,H;Na;O;Se,True,False,True,False,False
JVASP-12606,train,-1.41346,formation_energy_peratom,POSCAR-JVASP-12606.vasp,MnCoO3,10,Mn;Mn;Co;Co;O;O;O;O;O;O,Co;Mn;O,True,False,True,False,False
JVASP-7877,train,-2.8361,formation_energy_peratom,POSCAR-JVASP-7877.vasp,BaNd2CoO5,9,Ba;Nd;Nd;Co;O;O;O;O;O,Ba;Co;Nd;O,True,False,True,False,False
JVASP-50628,train,-1.5576,formation_energy_peratom,POSCAR-JVASP-50628.vasp,Bi3O4F,16,Bi;Bi;Bi;Bi;Bi;Bi;O;O;O;O;O;O;O;O;F;F,Bi;F;O,True,False,True,False,False
JVASP-21219,train,-2.71059,formation_energy_peratom,POSCAR-JVASP-21219.vasp,Pr2Sn2O7,22,Pr;Pr;Pr;Pr;Sn;Sn;Sn;Sn;O;O;O;O;O;O;O;O;O;O;O;O;O;O,O;Pr;Sn,True,False,True,False,False
JVASP-8611,train,-2.35761,formation_energy_peratom,POSCAR-JVASP-8611.vasp,PrCoO3,5,Pr;Co;O;O;O,Co;O;Pr,True,False,True,False,False
JVASP-45321,train,-3.26739,formation_energy_peratom,POSCAR-JVASP-45321.vasp,Sr2SmNbO6,20,Sr;Sr;Sr;Sr;Sm;Sm;Nb;Nb;O;O;O;O;O;O;O;O;O;O;O;O,Nb;O;Sm;Sr,True,False,True,False,False
JVASP-49168,train,-3.2969,formation_energy_peratom,POSCAR-JVASP-49168.vasp,Sr2Ta2O7,22,Sr;Sr;Sr;Sr;Ta;Ta;Ta;Ta;O;O;O;O;O;O;O;O;O;O;O;O;O;O,O;Sr;Ta,True,False,True,False,False
JVASP-49637,train,-1.69142,formation_energy_peratom,POSCAR-JVASP-49637.vasp,Mg2AgSbO6,20,Mg;Mg;Mg;Mg;Ag;Ag;Sb;Sb;O;O;O;O;O;O;O;O;O;O;O;O,Ag;Mg;O;Sb,True,False,True,False,False
JVASP-54727,train,-1.39603,formation_energy_peratom,POSCAR-JVASP-54727.vasp,MoH4O5,20,Mo;Mo;H;H;H;H;H;H;H;H;O;O;O;O;O;O;O;O;O;O,H;Mo;O,True,False,True,False,False
JVASP-47885,train,-2.1008,formation_energy_peratom,POSCAR-JVASP-47885.vasp,LiCoSiO4,28,Li;Li;Li;Li;Co;Co;Co;Co;Si;Si;Si;Si;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Co;Li;O;Si,True,False,True,False,False
JVASP-21220,train,-3.72591,formation_energy_peratom,POSCAR-JVASP-21220.vasp,Sm2Zr2O7,22,Sm;Sm;Sm;Sm;Zr;Zr;Zr;Zr;O;O;O;O;O;O;O;O;O;O;O;O;O;O,O;Sm;Zr,True,False,True,False,False
JVASP-7923,train,-1.58593,formation_energy_peratom,POSCAR-JVASP-7923.vasp,ZnO,2,Zn;O,O;Zn,True,False,True,False,False
JVASP-12666,train,-2.13335,formation_energy_peratom,POSCAR-JVASP-12666.vasp,VBiO4,12,V;V;Bi;Bi;O;O;O;O;O;O;O;O,Bi;O;V,True,False,True,False,False
JVASP-52310,train,-2.27833,formation_energy_peratom,POSCAR-JVASP-52310.vasp,Lu2Pt2O7,22,Lu;Lu;Lu;Lu;Pt;Pt;Pt;Pt;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Lu;O;Pt,True,False,True,False,False
JVASP-50841,train,-2.31376,formation_energy_peratom,POSCAR-JVASP-50841.vasp,MgGa2O4,14,Mg;Mg;Ga;Ga;Ga;Ga;O;O;O;O;O;O;O;O,Ga;Mg;O,True,False,True,False,False
JVASP-48157,train,-2.29973,formation_energy_peratom,POSCAR-JVASP-48157.vasp,LiVP2O7,22,Li;Li;V;V;P;P;P;P;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Li;O;P;V,True,False,True,False,False
JVASP-18996,train,-1.26051,formation_energy_peratom,POSCAR-JVASP-18996.vasp,As2O3,20,As;As;As;As;As;As;As;As;O;O;O;O;O;O;O;O;O;O;O;O,As;O,True,False,True,False,False
JVASP-7878,train,-0.75155,formation_energy_peratom,POSCAR-JVASP-7878.vasp,CoO,4,Co;Co;O;O,Co;O,True,False,True,False,False
JVASP-21223,train,-1.74736,formation_energy_peratom,POSCAR-JVASP-21223.vasp,Li4SeO5,20,Li;Li;Li;Li;Li;Li;Li;Li;Se;Se;O;O;O;O;O;O;O;O;O;O,Li;O;Se,True,False,True,False,False
JVASP-44414,train,-2.02474,formation_energy_peratom,POSCAR-JVASP-44414.vasp,Li2Mn3WO8,28,Li;Li;Li;Li;Mn;Mn;Mn;Mn;Mn;Mn;W;W;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Li;Mn;O;W,True,False,True,False,False
JVASP-11745,train,-2.14918,formation_energy_peratom,POSCAR-JVASP-11745.vasp,BaCo2P2O8,13,Ba;Co;Co;P;P;O;O;O;O;O;O;O;O,Ba;Co;O;P,True,False,True,False,False
JVASP-8644,train,-1.40939,formation_energy_peratom,POSCAR-JVASP-8644.vasp,LiNiO2,4,Li;Ni;O;O,Li;Ni;O,True,False,True,False,False
JVASP-8127,train,-1.61007,formation_energy_peratom,POSCAR-JVASP-8127.vasp,K2Sn2O3,7,K;K;Sn;Sn;O;O;O,K;O;Sn,True,False,True,False,False
JVASP-7879,train,-2.96889,formation_energy_peratom,POSCAR-JVASP-7879.vasp,BaDy2CoO5,9,Ba;Dy;Dy;Co;O;O;O;O;O,Ba;Co;Dy;O,True,False,True,False,False
JVASP-10682,train,-1.29338,formation_energy_peratom,POSCAR-JVASP-10682.vasp,Cd2As2O7,11,Cd;Cd;As;As;O;O;O;O;O;O;O,As;Cd;O,True,False,True,False,False
JVASP-50519,train,-3.48053,formation_energy_peratom,POSCAR-JVASP-50519.vasp,Sm3NbO7,22,Sm;Sm;Sm;Sm;Sm;Sm;Nb;Nb;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Nb;O;Sm,True,False,True,False,False
JVASP-29511,train,-0.59895,formation_energy_peratom,POSCAR-JVASP-29511.vasp,CuCClO,8,Cu;Cu;C;C;Cl;Cl;O;O,C;Cl;Cu;O,True,False,True,False,False
JVASP-8415,train,-2.50048,formation_energy_peratom,POSCAR-JVASP-8415.vasp,BaYCrCuO5,9,Ba;Y;Cr;Cu;O;O;O;O;O,Ba;Cr;Cu;O;Y,True,False,True,False,False
JVASP-350,train,-3.6739,formation_energy_peratom,POSCAR-JVASP-350.vasp,ZrO2,6,Zr;Zr;O;O;O;O,O;Zr,True,False,True,False,False
JVASP-11746,train,-1.62971,formation_energy_peratom,POSCAR-JVASP-11746.vasp,Na4FeO4,18,Na;Na;Na;Na;Na;Na;Na;Na;Fe;Fe;O;O;O;O;O;O;O;O,Fe;Na;O,True,False,True,False,False
JVASP-11418,train,-1.93714,formation_energy_peratom,POSCAR-JVASP-11418.vasp,CuSiO3,10,Cu;Cu;Si;Si;O;O;O;O;O;O,Cu;O;Si,True,False,True,False,False
JVASP-50891,train,-3.05136,formation_energy_peratom,POSCAR-JVASP-50891.vasp,CeSmO2,4,Ce;Sm;O;O,Ce;O;Sm,True,False,True,False,False
JVASP-12568,train,-1.51768,formation_energy_peratom,POSCAR-JVASP-12568.vasp,SmH3C3O6,13,Sm;H;H;H;C;C;C;O;O;O;O;O;O,C;H;O;Sm,True,False,True,False,False
JVASP-47887,train,-1.70517,formation_energy_peratom,POSCAR-JVASP-47887.vasp,Li3MnCo3O8,15,Li;Li;Li;Mn;Co;Co;Co;O;O;O;O;O;O;O;O,Co;Li;Mn;O,True,False,True,False,False
JVASP-7880,train,-2.94473,formation_energy_peratom,POSCAR-JVASP-7880.vasp,BaHo2NiO5,9,Ba;Ho;Ho;Ni;O;O;O;O;O,Ba;Ho;Ni;O,True,False,True,False,False
JVASP-8612,train,-2.19238,formation_energy_peratom,POSCAR-JVASP-8612.vasp,BaNdCo2O5,9,Ba;Nd;Co;Co;O;O;O;O;O,Ba;Co;Nd;O,True,False,True,False,False
JVASP-52311,train,-1.86005,formation_energy_peratom,POSCAR-JVASP-52311.vasp,LiCuBO3,12,Li;Li;Cu;Cu;B;B;O;O;O;O;O;O,B;Cu;Li;O,True,False,True,False,False
JVASP-48616,train,-2.08199,formation_energy_peratom,POSCAR-JVASP-48616.vasp,Li3MnO2F,14,Li;Li;Li;Li;Li;Li;Mn;Mn;O;O;O;O;F;F,F;Li;Mn;O,True,False,True,False,False
JVASP-19289,train,-1.50846,formation_energy_peratom,POSCAR-JVASP-19289.vasp,Al2Bi2O7,22,Al;Al;Al;Al;Bi;Bi;Bi;Bi;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Al;Bi;O,True,False,True,False,False
JVASP-54729,train,-1.39653,formation_energy_peratom,POSCAR-JVASP-54729.vasp,MoH4O5,20,Mo;Mo;H;H;H;H;H;H;H;H;O;O;O;O;O;O;O;O;O;O,H;Mo;O,True,False,True,False,False
JVASP-8645,train,-0.81719,formation_energy_peratom,POSCAR-JVASP-8645.vasp,NiO2,3,Ni;O;O,Ni;O,True,False,True,False,False
JVASP-8167,train,-2.72025,formation_energy_peratom,POSCAR-JVASP-8167.vasp,ZrSO,6,Zr;Zr;S;S;O;O,O;S;Zr,True,False,True,False,False
JVASP-8614,train,-0.79121,formation_energy_peratom,POSCAR-JVASP-8614.vasp,CoO,2,Co;O,Co;O,True,False,True,False,False
JVASP-42684,train,-2.12463,formation_energy_peratom,POSCAR-JVASP-42684.vasp,LiVPHO5,18,Li;Li;V;V;P;P;H;H;O;O;O;O;O;O;O;O;O;O,H;Li;O;P;V,True,False,True,False,False
JVASP-19296,train,-1.98621,formation_energy_peratom,POSCAR-JVASP-19296.vasp,Mg3Co2O7,24,Mg;Mg;Mg;Mg;Mg;Mg;Co;Co;Co;Co;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Co;Mg;O,True,False,True,False,False
JVASP-29844,train,-1.13233,formation_energy_peratom,POSCAR-JVASP-29844.vasp,FeHO2,8,Fe;Fe;H;H;O;O;O;O,Fe;H;O,True,False,True,False,False
JVASP-11173,train,-3.53647,formation_energy_peratom,POSCAR-JVASP-11173.vasp,NdAlO3,10,Nd;Nd;Al;Al;O;O;O;O;O;O,Al;Nd;O,True,False,True,False,False
JVASP-113,train,-3.70068,formation_energy_peratom,POSCAR-JVASP-113.vasp,ZrO2,12,Zr;Zr;Zr;Zr;O;O;O;O;O;O;O;O,O;Zr,True,False,True,False,False
JVASP-8256,train,-3.06336,formation_energy_peratom,POSCAR-JVASP-8256.vasp,TiO2,3,Ti;O;O,O;Ti,True,False,True,False,False
JVASP-12529,train,-0.76895,formation_energy_peratom,POSCAR-JVASP-12529.vasp,RbIO4,12,Rb;Rb;I;I;O;O;O;O;O;O;O;O,I;O;Rb,True,False,True,False,False
JVASP-11802,train,-3.0629,formation_energy_peratom,POSCAR-JVASP-11802.vasp,Ba2CaWO6,10,Ba;Ba;Ca;W;O;O;O;O;O;O,Ba;Ca;O;W,True,False,True,False,False
JVASP-52312,train,-3.37021,formation_energy_peratom,POSCAR-JVASP-52312.vasp,SrNd2O4,14,Sr;Sr;Nd;Nd;Nd;Nd;O;O;O;O;O;O;O;O,Nd;O;Sr,True,False,True,False,False
JVASP-47888,train,-1.94689,formation_energy_peratom,POSCAR-JVASP-47888.vasp,LiMn2O4,14,Li;Li;Mn;Mn;Mn;Mn;O;O;O;O;O;O;O;O,Li;Mn;O,True,False,True,False,False
JVASP-8664,train,-1.08656,formation_energy_peratom,POSCAR-JVASP-8664.vasp,SO2,6,S;S;O;O;O;O,O;S,True,False,True,False,False
JVASP-7881,train,-1.67456,formation_energy_peratom,POSCAR-JVASP-7881.vasp,Li2NiO2,5,Li;Li;Ni;O;O,Li;Ni;O,True,False,True,False,False
JVASP-52878,train,-2.23884,formation_energy_peratom,POSCAR-JVASP-52878.vasp,CaZnSiH2O5,20,Ca;Ca;Zn;Zn;Si;Si;H;H;H;H;O;O;O;O;O;O;O;O;O;O,Ca;H;O;Si;Zn,True,False,True,False,False
JVASP-19298,train,-2.16759,formation_energy_peratom,POSCAR-JVASP-19298.vasp,Mg3Fe2O7,24,Mg;Mg;Mg;Mg;Mg;Mg;Fe;Fe;Fe;Fe;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Fe;Mg;O,True,False,True,False,False
JVASP-12334,train,-1.1288,formation_energy_peratom,POSCAR-JVASP-12334.vasp,PbSeO3,10,Pb;Pb;Se;Se;O;O;O;O;O;O,O;Pb;Se,True,False,True,False,False
JVASP-51399,train,-2.59012,formation_energy_peratom,POSCAR-JVASP-51399.vasp,NaCaSiHO4,16,Na;Na;Ca;Ca;Si;Si;H;H;O;O;O;O;O;O;O;O,Ca;H;Na;O;Si,True,False,True,False,False
JVASP-30279,train,-1.09265,formation_energy_peratom,POSCAR-JVASP-30279.vasp,Co3SbO8,12,Co;Co;Co;Sb;O;O;O;O;O;O;O;O,Co;O;Sb,True,False,True,False,False
JVASP-48163,train,-1.68704,formation_energy_peratom,POSCAR-JVASP-48163.vasp,Li3Fe3CoO8,15,Li;Li;Li;Fe;Fe;Fe;Co;O;O;O;O;O;O;O;O,Co;Fe;Li;O,True,False,True,False,False
JVASP-11747,train,-2.71289,formation_energy_peratom,POSCAR-JVASP-11747.vasp,YbCrO4,12,Yb;Yb;Cr;Cr;O;O;O;O;O;O;O;O,Cr;O;Yb,True,False,True,False,False
