property,property_label,method,embedding_dimension,correlation,abs_correlation,max_abs_permutation_p_value,n_elements,multiple_comparison_scope,missing_policy
atomic_radius,Atomic radius,pearson,49,-0.2593022789214032,0.2593022789214032,0.8990201959608078,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,50,0.1874196274674459,0.1874196274674459,0.9992001599680064,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,51,-0.1569342322465512,0.1569342322465512,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,52,-0.4398446953579906,0.4398446953579906,0.01219756048790242,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,53,0.027315220593200178,0.027315220593200178,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,54,-0.5081420263116417,0.5081420263116417,0.0007998400319936012,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,55,-0.3927374676325843,0.3927374676325843,0.0643871225754849,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,56,-0.1563709452406172,0.1563709452406172,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,57,0.2509111621418535,0.2509111621418535,0.9334133173365327,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,58,-0.16992143995835993,0.16992143995835993,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,59,-0.025789803265366423,0.025789803265366423,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,60,0.7281789045168549,0.7281789045168549,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,61,-0.3255220840365457,0.3255220840365457,0.41151769646070785,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,62,-0.12197124410007477,0.12197124410007477,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,63,-0.40456964228043263,0.40456964228043263,0.04259148170365927,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,64,-0.08821943701757455,0.08821943701757455,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,65,0.183323182795475,0.183323182795475,0.9996000799840032,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,66,0.10264583949690192,0.10264583949690192,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,67,-0.35508158969888937,0.35508158969888937,0.19616076784643072,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,68,-0.0003483214438242399,0.0003483214438242399,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,69,0.6767690457922197,0.6767690457922197,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,70,0.18076733558171043,0.18076733558171043,0.9996000799840032,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,71,0.7766367962678182,0.7766367962678182,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,72,-0.053003762649706486,0.053003762649706486,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,73,-0.500580041158165,0.500580041158165,0.0007998400319936012,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,74,-0.5426354844725074,0.5426354844725074,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,75,0.6982418668389804,0.6982418668389804,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,76,0.21145723042280792,0.21145723042280792,0.99500099980004,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,77,0.6402239008110062,0.6402239008110062,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,78,-0.09519348399398367,0.09519348399398367,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,79,-0.46417942299242965,0.46417942299242965,0.003799240151969606,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,80,-0.3868440411117007,0.3868440411117007,0.07478504299140172,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,81,0.3322040778970853,0.3322040778970853,0.35692861427714456,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,82,0.2531655601997006,0.2531655601997006,0.9240151969606079,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,83,0.04079360725216548,0.04079360725216548,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,84,0.03126361751972155,0.03126361751972155,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,85,0.35457441445200066,0.35457441445200066,0.19976004799040192,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,86,0.04601222883930591,0.04601222883930591,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,87,0.35375068893796713,0.35375068893796713,0.20395920815836832,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,88,-0.36272390340295957,0.36272390340295957,0.16196760647870426,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,89,0.17938487317444413,0.17938487317444413,0.9998000399920016,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,90,0.265874327647849,0.265874327647849,0.8678264347130574,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,91,0.033921353535005666,0.033921353535005666,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,92,-0.09846926148303692,0.09846926148303692,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,93,-0.33087535664503154,0.33087535664503154,0.3685262947410518,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,94,0.14075229357195612,0.14075229357195612,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,95,-0.5343383866755972,0.5343383866755972,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,96,0.06537889905100532,0.06537889905100532,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,97,-0.31189271297644366,0.31189271297644366,0.5242951409718056,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,98,-0.3291441186810708,0.3291441186810708,0.3825234953009398,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,99,0.3968798527078932,0.3968798527078932,0.05678864227154569,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,100,-0.39381539553755296,0.39381539553755296,0.0611877624475105,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,101,-0.39153749062960264,0.39153749062960264,0.0665866826634673,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,102,-0.31533818713601114,0.31533818713601114,0.4927014597080584,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,103,0.14147785166520563,0.14147785166520563,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,104,-0.043434661037307594,0.043434661037307594,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,105,0.2544507543835772,0.2544507543835772,0.9192161567686463,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,106,-0.11836601323134248,0.11836601323134248,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,107,0.12045704398734361,0.12045704398734361,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,108,-0.46360091421946215,0.46360091421946215,0.003799240151969606,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,109,0.3806711806560033,0.3806711806560033,0.09158168366326734,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,110,-0.2796045504544673,0.2796045504544673,0.7864427114577085,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,111,0.029307405737971734,0.029307405737971734,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,112,0.029259108979621307,0.029259108979621307,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,113,-0.12733985463488487,0.12733985463488487,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,114,0.40394496682176484,0.40394496682176484,0.04359128174365127,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,115,0.5453468609645598,0.5453468609645598,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,116,-0.4881171253439155,0.4881171253439155,0.0013997200559888023,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,117,-0.12416015649051336,0.12416015649051336,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,118,-0.21281947496025955,0.21281947496025955,0.9944011197760448,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,119,0.15342552916203922,0.15342552916203922,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,120,-0.09686562625968506,0.09686562625968506,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,121,-0.18657847963595714,0.18657847963595714,0.9992001599680064,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,122,-0.23846719134544456,0.23846719134544456,0.966006798640272,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,123,0.11164157848131233,0.11164157848131233,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,124,-0.43679278186833403,0.43679278186833403,0.013797240551889621,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,125,-0.2132162075197167,0.2132162075197167,0.9942011597680463,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,126,-0.06135366679160159,0.06135366679160159,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,127,-0.2895992211370457,0.2895992211370457,0.7130573885222955,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,128,0.42206448181070777,0.42206448181070777,0.023595280943811237,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,129,-0.03188692984258992,0.03188692984258992,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,130,0.4105170717433613,0.4105170717433613,0.03439312137572485,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,131,0.03421090290112278,0.03421090290112278,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,132,-0.1702140579741427,0.1702140579741427,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,133,0.4092337684304528,0.4092337684304528,0.036392721455708855,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,134,-0.42289844463223225,0.42289844463223225,0.023595280943811237,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,135,0.6715832499556937,0.6715832499556937,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,136,0.23920463932783909,0.23920463932783909,0.9648070385922816,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,137,-0.18583089799131297,0.18583089799131297,0.9992001599680064,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,138,-0.4447232323942933,0.4447232323942933,0.009798040391921616,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,139,-0.01161507357775124,0.01161507357775124,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,140,0.2766266151763131,0.2766266151763131,0.8048390321935612,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,141,0.41123310524750606,0.41123310524750606,0.033793241351729654,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,142,0.03690720579581547,0.03690720579581547,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,143,-0.274397927889512,0.274397927889512,0.8200359928014397,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,144,-0.22663434093390344,0.22663434093390344,0.9862027594481104,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,145,-0.2000404095886399,0.2000404095886399,0.9986002799440112,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,146,-0.0931781541546642,0.0931781541546642,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,147,0.06298361375379771,0.06298361375379771,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,148,-0.42366744924552857,0.42366744924552857,0.022795440911817635,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,149,-0.0870414628882434,0.0870414628882434,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,150,0.11569700638021128,0.11569700638021128,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,151,-0.3774047759290891,0.3774047759290891,0.10177964407118577,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,152,-0.6973262710390231,0.6973262710390231,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,153,0.054528837428080276,0.054528837428080276,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,154,-0.171663721538902,0.171663721538902,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,155,0.5257151892467118,0.5257151892467118,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,156,0.4287398936832611,0.4287398936832611,0.01879624075184963,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,157,-0.08012400946816994,0.08012400946816994,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,158,-0.430453881984057,0.430453881984057,0.018196360727854428,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,159,0.7389719141639177,0.7389719141639177,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,160,0.2912083870135751,0.2912083870135751,0.7000599880023995,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,161,-0.28637381463999484,0.28637381463999484,0.7376524695060988,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,162,-0.5026237477536817,0.5026237477536817,0.0007998400319936012,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,163,-0.4426922661602057,0.4426922661602057,0.010197960407918417,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,164,-0.02059618191328974,0.02059618191328974,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,165,0.16546281427113252,0.16546281427113252,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,166,-0.4320227353337385,0.4320227353337385,0.01739652069586083,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,167,0.670883530321551,0.670883530321551,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,168,0.18265908632282662,0.18265908632282662,0.9996000799840032,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,169,-0.33610500062594406,0.33610500062594406,0.32573485302939414,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,170,-0.5161309685264657,0.5161309685264657,0.0003999200159968006,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,171,0.17718284554730815,0.17718284554730815,0.9998000399920016,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,172,0.11199902938652691,0.11199902938652691,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,173,-0.3061341332263581,0.3061341332263581,0.5774845030993802,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,174,-0.19082374551537384,0.19082374551537384,0.9992001599680064,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,175,-0.009577830747138256,0.009577830747138256,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,176,-0.2021461363380025,0.2021461363380025,0.9976004799040192,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,177,-0.1093327203586067,0.1093327203586067,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,178,0.22598341634342686,0.22598341634342686,0.9878024395120976,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,179,0.04452449052600755,0.04452449052600755,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,180,0.04509257895052793,0.04509257895052793,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,181,-0.17969546550101084,0.17969546550101084,0.9998000399920016,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,182,-0.3221993677407228,0.3221993677407228,0.4383123375324935,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,183,0.48233738033566165,0.48233738033566165,0.0015996800639872025,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,184,-0.29983030415473017,0.29983030415473017,0.627874425114977,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,185,0.005246339368187955,0.005246339368187955,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,186,-0.5653952134019825,0.5653952134019825,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,187,-0.26883820196373,0.26883820196373,0.851629674065187,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,188,-0.15705613538974114,0.15705613538974114,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,189,-0.29293325003194287,0.29293325003194287,0.6828634273145371,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,190,-0.1219639268671501,0.1219639268671501,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,191,0.32985219313831604,0.32985219313831604,0.3755248950209958,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,192,0.5281740060812499,0.5281740060812499,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,193,-0.33947235105643164,0.33947235105643164,0.29934013197360526,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,194,0.16135862203342155,0.16135862203342155,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,195,0.16769558898397954,0.16769558898397954,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,196,-0.19848181822563354,0.19848181822563354,0.999000199960008,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,197,0.26870925017919356,0.26870925017919356,0.8522295540891822,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,198,0.49646654904972903,0.49646654904972903,0.0009998000399920016,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,199,0.20050713274288823,0.20050713274288823,0.9986002799440112,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,200,-0.06670493108082766,0.06670493108082766,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,201,-0.2672882944317969,0.2672882944317969,0.8598280343931214,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,202,-0.7393232749671543,0.7393232749671543,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,203,-0.3317396359069179,0.3317396359069179,0.3609278144371126,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,204,-0.10993361836887958,0.10993361836887958,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,205,0.40983499432113635,0.40983499432113635,0.035992801439712056,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,206,0.41224212568037366,0.41224212568037366,0.03279344131173765,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,207,0.43894792273871874,0.43894792273871874,0.01259748050389922,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,208,0.05094944048828844,0.05094944048828844,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,209,-0.4074300225124929,0.4074300225124929,0.03939212157568486,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,210,-0.32144409260068457,0.32144409260068457,0.4435112977404519,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,211,0.04900463116273131,0.04900463116273131,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,212,-0.40020415044399305,0.40020415044399305,0.05018996200759848,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,213,0.1075359499780237,0.1075359499780237,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,214,-0.019549292583289343,0.019549292583289343,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,215,-0.3868484537519857,0.3868484537519857,0.07478504299140172,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,216,-0.03201131902375431,0.03201131902375431,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,217,0.03919091064756708,0.03919091064756708,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,218,0.10843838226970276,0.10843838226970276,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,219,-0.3894247850923488,0.3894247850923488,0.07058588282343531,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,220,0.12358531924641367,0.12358531924641367,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,221,0.17707565339325954,0.17707565339325954,0.9998000399920016,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,222,0.05818765809520423,0.05818765809520423,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,223,-0.10595141977079116,0.10595141977079116,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,224,0.10730964786941548,0.10730964786941548,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,pearson,225,0.2378218015656663,0.2378218015656663,0.9672065586882623,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
